start	end	text
1611920	1614000	有理论上的这些证据呢
1614000	1618920	我们之前也就讲过了
1618920	1622360	但是如果真正要去体会
1622360	1623920	要去体会
1623960	1629000	自己要亲身感受到这个因果的存在
1629000	1629720	这样子的话
1629720	1631920	我们的这个感官
1631920	1635160	是没有办法把过去的因
1635160	1638200	跟现在的果连接起来
1638200	1640520	我们现在就感受到
1640520	1643320	各种各样的这个经历
1643320	1648600	这些经历都是跟过去的因有关系
1648600	1649480	但是呢
1649480	1651440	我们不知道跟过去的
1651480	1654040	什么样的因有关系
1654040	1655800	这个不清楚
1655800	1656560	还有一个呢
1656560	1660680	我们现在在现实生活当中
1660680	1663200	也就遭各种各样的业
1663200	1667320	遭各种的善的恶的都有
1667320	1669160	这我们大家都很清楚了
1669160	1670640	但是呢
1670640	1676080	我们直时知道现在做的这些事情
1676080	1678800	它有什么样的结果
1678800	1681760	未来它有什么样的结果
1681760	1688080	这个我们也没有办法亲自体会
1688080	1688920	这是没办法
1691160	1693960	那这个应该怎么办
1693960	1695360	就是比如说
1695360	1698160	比如说我们之前也讲过
1698160	1699960	比如说我们这张桌子
1699960	1702120	用我们的肉眼看
1702120	1705800	它就是一个矜持的这样子的无体
1705800	1708480	它就是一个这样子的无知
1708480	1712360	但是如果这个时候
1712360	1716000	我们没有纤维经这样子的时候
1716000	1718360	如果有人说这张桌子
1718360	1722440	它不是一个以整体的这样子的桌子
1722440	1729400	它是有无数个很小的维称
1729400	1732560	或者是粒子构成的
1732560	1735240	那么这些粒子都在运动
1735240	1738320	这里没有一个精致的无体
1738320	1740040	桌子这样子的时候
1740040	1743360	我们大家都没有办法相信
1743360	1744640	至少理论
1744640	1748880	至少我们的眼睛是没有办法看到
1748880	1751880	理论上也许是可以证明
1751880	1756680	但是我们的眼睛是永远永远都看不到
1756680	1759240	就是有了纤维经以后
1759240	1762480	然后不但是理论上可以接受
1762480	1765480	而且用我们的肉眼
1765520	1768000	通过纤维经的话也可以看得到
1768000	1776360	如果我们要亲神体会到营果的关系
1776360	1777320	这样子的话
1777320	1781880	我们需要一个像纤维经这样子的
1781880	1787480	至少比我们的肝观
1787480	1794720	还要更加的高级的一个这样子的工具来看
1795160	1799000	那就有可能我们看到过去的阴
1799000	1804720	跟现在的这个国之间的关系
1804720	1806520	那这工具是什么呢
1806520	1808040	不是纤维经
1808040	1811720	不是其他的一气二食
1811720	1814520	修心的这个智慧
1814520	1819000	智慧有了这个智慧以后
1819000	1821600	过去我们看不见的
1821600	1823760	未来我们看不见的
1823760	1826360	这些都就看得很清楚
1826360	1829640	就像佛的这个智慧
1829640	1832640	或者是阿罗汉的这个智慧
1832640	1834320	这种智慧呢
1834320	1839160	它就看得到很多我们看不到的
1839160	1840000	这样子以后呢
1840000	1842240	有了这个智慧以后
1842240	1847680	然后我们把过去的很现在的这个营国的关系
1847720	1853000	也可以亲眼可以看得见
1853000	1854480	但是我们牟迁
1854480	1856520	我们的这个肝观
1856520	1858320	或者是我们的智慧
1858320	1862720	还没有提升到这个高度的时候呢
1862720	1865080	只能理论上
1865080	1867560	只能在理论上
1867560	1871160	就说明
1871160	1872840	一善有善
1872840	1874240	恶薄
1874240	1876400	只有这样子
1876440	1878320	这跟我们刚才讲的
1878320	1881200	这个原子分子的这个道理
1881200	1883040	是一模一样的
1883040	1886360	很多很多的这个事情
1886360	1887800	它实际上
1887800	1890760	它是存在的
1890760	1893200	但是这之间的因果的关系
1893200	1896120	我们不是很清楚
1896120	1898040	比如说有一个
1898040	1899720	在物理学里面
1899720	1902600	有一个叫做两子纠缠
1902600	1903840	两子纠缠
1903880	1906760	就是在两子力学当中
1906760	1910600	两子纠缠是两个粒子
1910600	1912000	两个粒子
1912000	1915360	它们的这个距离都十多公里
1915360	1916960	十多公里
1916960	1918600	十公里以上
1918600	1921280	这么远的这个距离
1921280	1928840	那么这两个粒子之间有一个关系
1928840	1930360	因为这个粒子
1930360	1932320	它怎么样去活动
1933160	1934440	另外一个粒子
1934440	1938880	跟它一模一样的运动
1938880	1943000	那么这两个之间纠缠
1943000	1944920	就是叫做两子纠缠
1944920	1946080	有一定的关系
1946080	1947760	如果没有关系
1947760	1949520	十多公里以外
1949520	1951360	十多公里以外的
1951360	1953840	另外一个粒子
1953840	1957720	它为什么跟这个地方的粒子
1957720	1960080	是一模一样的运动呢
1960080	1961040	为什么是这样
1961200	1964760	这个中间是一定是有一个关系的
1964760	1966640	但是到现在为止
1966640	1968440	科学家也不知道
1968440	1970760	到底这个之间
1970760	1972520	这两个粒子之间
1972520	1974080	到底有什么样的关系
1974080	1975720	说不清楚
1975720	1977480	还不知道
1977480	1980280	但是理论上就是可以证明
1980280	1985240	这个之间是一定有一个关系
1985240	1986480	如果没有这个关系
1986480	1988040	我们可以推测
1988080	1991040	如果没有这样的关系
1991040	1993720	这两个粒子是没有任何的关系的话
1993720	1997640	那么为什么他们的运动
1997640	1999440	都是一模一样的
1999440	2001200	这个不可能的
2001200	2003240	所以有一定的关系
2003240	2004840	但是这个关系
2004840	2007600	不仅是我们的眼睛揉眼看不到
2007600	2015120	而且那么高级的科学的意气
2015160	2018680	他也测不出来这个之间的关系
2018680	2023200	但是有一天是一定会知道
2023200	2025520	测出来这个中间
2025520	2027320	到底有什么样的关系
2027320	2028720	关系一定会有的
2028720	2030720	但现在还不知道
2030720	2033560	只能说这个中间就有一个关系
2033560	2035160	但这个关系
2035160	2036800	只是推测而已
2036800	2039520	理论上明白
2039520	2041720	那我们现在
2041720	2043640	我们一个普通人
2043640	2045640	我们作为一个普通人
2045640	2049280	对英国的历捷也是这样
2049280	2050920	我们只能是
2050920	2053360	首先是派出
2053360	2057320	他的不存在的这些说法
2057320	2060560	没有山没有山的褒因
2060560	2062040	恶没有恶的褒因
2062040	2064760	山和英国不存在的
2064760	2069440	这些疑问或者是这些说法
2069440	2071920	首先要派出
2071920	2073840	这个是可以的
2073840	2077040	这个我们通过理论去观察
2077040	2078720	可以派出
2078720	2081840	然后这个派出了以后
2081840	2084160	中中的疑问
2084160	2085800	或者是这些否定的
2085800	2088400	这些不同的声音
2088400	2090200	这些都派出了以后
2090200	2097360	然后再建立一个对英国的新信
2097360	2100520	那么这个英国的新信
2100520	2103520	我们是没有办法亲眼看到的
2103520	2106800	只能在这个理论上
2106800	2109080	理论上去相信
2109080	2110840	推理
2110840	2112440	推理
2112440	2113040	只有这样
2113040	2116880	目前就是在一个这样子的阶段
2116880	2118720	到一定的时候
2118720	2120160	到一定的时候
2120160	2121760	比如说我们有一天
2121760	2126240	我们有一个比较光达的神通
2126240	2127880	这个时候会知道
2127880	2130440	这个人现在为什么
2130440	2132680	这个是这样子
2132680	2134640	就是因为过去
2134640	2136760	他做了一个什么什么样的事情
2136760	2138840	所以现在是这样子
2138840	2144200	或者是说现在这个人做的这件事情
2144200	2149480	未来会给他带来什么样的影响
2149480	2152320	就通过这个神通
2152320	2155640	他是可以很清楚的可以看到
2155640	2158920	但是我们现在没有这样子的神通
2158960	2162320	所以我们只能推理
2162320	2164480	理论上相信
2164480	2167600	坚定不移地相信就可以了
2167600	2169520	就只能这样子
2169520	2172640	这个是非常重要
2172640	2176000	然后轮回迁驶精神
2176000	2177440	这个是比较容易的
2177440	2180840	比较容易证明它的存在
2180840	2184880	英国要推理的话
2184880	2187080	要稍微要难一点
2187080	2190760	但是也可以证明它的存在
2190760	2193800	首先完全可以排除
2193800	2195360	它的这些不存在
2195360	2198920	或者是这个不同的这些说法
2198920	2200960	不同的这些观点
2200960	2203800	这个完全是可以可以可以排除
2203800	2205440	然后呢
2205440	2207240	排除完了以后
2207240	2209640	我们自己要去推理
2209640	2211720	它的这个合理性
2211720	2213360	确定以后呢
2213360	2216560	然后就去相信这个英国
2217040	2218160	这个轮回
2218160	2222520	这两个是作为一个佛教徒的话
2222520	2224920	那这个非常非常的重要
2224920	2229120	连英国都这个不太相信
2229120	2233040	或者是还没有坚定不移的这个心性
2233040	2235440	轮回也是这样子
2235440	2236800	这个时候呢
2236800	2241680	这个我们去听更高神的法
2241680	2243920	根本就是没有任何的意义
2243920	2246160	因为这些基础的东西
2246160	2248560	都还没有做好
2248560	2250160	那就是没有用的
2250160	2256160	所以我们通过这个一百五十个小时的思考
2256160	2256760	思考
2257760	2263320	最后要得到的这个结论是坚定不移的相信
2263320	2264920	善有善报
2264920	2266560	恶有恶报
2266560	2268560	这个是结论
2268560	2270200	得到了没有这个结论
2270200	2271960	要闻之计
2271960	2274120	如果我们有了
2274160	2275160	那就这个我们
2276360	2278480	这功课做好了
2278480	2280920	达到了很高
2280920	2284440	应该说是达到了这个目标
2284440	2285960	要求
2285960	2289360	如果还是半信半疑这样子的话
2289360	2293080	虽然是这个花了一百五十个小时
2293080	2295640	甚至是更长的时间
2295640	2297040	但是呢
2297040	2301200	还没有还没有达到这个目标
