start	end	text
672720	673720	他可以
673720	675720	有辦法接取這個問題
675720	676720	他已經
676720	678720	已經早就有所
678720	679720	有所準備
679720	681720	那我們一般的人
681720	683720	沒有任何的準備
683720	685720	我們一直都
685720	686720	我們的老師
686720	688720	我們的同師
688720	689720	所有的人
689720	690720	告訴我們
690720	691720	告訴我們
691720	692720	只要你去
692720	694720	拼命的去徵錢
694720	695720	那這樣子的話
695720	696720	你一定會有
696720	697720	美好的未來
697720	698720	未來
698720	700720	是重滿光明的
700720	702720	那我們一直都
702720	703720	意味著這樣子
703720	704720	一直都意味著這樣子
704720	706720	根本就沒有去相過
706720	707720	這個未來
707720	709720	會有這樣子的一天
709720	711720	我們根本就沒有去思考
711720	712720	根本沒有去想
712720	715720	更沒有去做任何的準備
715720	716720	這種情況下
716720	717720	突然
717720	719720	有人告訴我們
719720	721720	一個這樣子的以外的事情
721720	723720	這個對我們的大機
723720	724720	確實是
724720	725720	非常非常地大
725720	727720	非常地嚴重
727720	729720	非常地同苦
729720	730720	非常地痛苦
730720	731720	所以
731720	732720	佛
732720	733720	就
733720	734720	指導這個
734720	736720	這個問題
736720	737720	然後佛也知道
737720	739720	這個問題是非常非常嚴重的
739720	741720	所以佛就告訴大家
741720	743720	輪會是痛苦的
743720	744720	希望你們去
744720	746720	多思考一下
746720	747720	輪會當中的
747720	748720	這些
748720	749720	同苦
749720	750720	希望大家
750720	752720	勉對現實
752720	754720	不要認為
754720	755720	我們都未來多麼多
755720	756720	不了不起
756720	757720	不是
757720	758720	我們
758720	760720	如果我們去憤斗
760720	762720	那麼暫時
762720	764720	也許我們可以得到一些
764720	765720	我們說
765720	767720	想得到的一些東西
767720	769720	但是
769720	771720	這些東西得到了以後
771720	772720	擁有了以後
772720	773720	其實
773720	776720	也並不是我們所想想的
776720	777720	那樣子
777720	779720	我們沒有得到的時候
779720	781720	這些都是有非常大的心理
781720	784720	但是我們真正擁有的時候
784720	785720	任何一個
785720	786720	食屬的
786720	788720	都是
788720	790720	不是這樣子
790720	792720	都不是這樣子
792720	793720	這個我們曾經
793720	795720	講過很多很多次了
795720	796720	這些
796720	797720	食屬的名
797720	798720	禮
798720	799720	等等
799720	800720	所有東西
800720	801720	對我們的這種
801720	802720	有活
802720	803720	對我們的
803720	804720	這個魅力
804720	805720	實際上
805720	807720	不是它的真正的魅力
807720	808720	而是
808720	810720	這個距離
810720	812720	創造出來的一個
812720	813720	距離
813720	815720	創造出來的
815720	816720	有活
816720	817720	或者是魅力
817720	818720	魅力不是它
818720	819720	本身的魅力
819720	820720	而是距離
820720	822720	因為任何一個東西
822720	823720	只要有距離
823720	824720	我們認為
824720	825720	我們
825720	827720	因為我們不瞭解它
827720	829720	然後我們就覺得它很了不起
829720	830720	然後我這個時候
830720	831720	我想得到
831720	832720	得不到的時候
832720	835720	我更加地覺得它有魅力
835720	837720	所以很多東西
837720	839720	都是因為有距離
839720	841720	有了距離以後
841720	842720	就是產生了
842720	844720	這樣子的魅力
844720	845720	那麼由一天
845720	846720	這個距離
846720	847720	沒有了以後
847720	849720	然後
849720	851720	這個魅力
851720	852720	有活
852720	853720	這些都
853720	854720	堅堅的
854720	855720	消失的
855720	856720	所有都是
856720	857720	所有都是這樣子
857720	858720	但是這個
858720	859720	我們
859720	861720	從來沒有
861720	863720	從來沒有
863720	864720	覺得是這樣子
864720	866720	我們的
866720	869720	老師他也不會告訴我們這些
869720	870720	然後我們的父母
870720	871720	很多時候
871720	872720	也不會告訴我們
872720	873720	這些事情
873720	875720	然後我們身邊的
875720	876720	同時同學
876720	877720	當中
877720	878720	沒有一個人告訴我們
878720	880720	這些真相
880720	881720	大家都看
881720	882720	這些表面的東西
882720	883720	然後
883720	884720	大家都希望
884720	885720	回來
885720	886720	怎麼樣
886720	887720	然後
887720	890720	我們去追求
890720	891720	美好的
891720	892720	未來
892720	894720	在這個過程當中
894720	895720	我們遇到很多很多
895720	896720	甚至
896720	897720	這個問題
897720	898720	這個問題
898720	899720	我們沒有去
899720	900720	想
900720	901720	沒有去思考
901720	902720	沒有任何的準備
902720	904720	所以我們在這個時候
904720	906720	就是
906720	907720	不止所挫
907720	908720	非常的痛苦
908720	909720	所以
909720	911720	佛就告訴我們
911720	912720	平時我們
912720	913720	還沒有遇到
913720	914720	這些問題的時候
914720	915720	讓我們
915720	916720	多思考一下
916720	917720	這些問題
917720	919720	這些問題
919720	920720	是
920720	921720	是在在
921720	922720	在我們的
922720	923720	生命當中
923720	924720	在我們的生活當中
924720	926720	存在的東西
926720	927720	都是存在的東西
927720	928720	我們這樣的
928720	929720	生老冰絲
929720	930720	還有我們
930720	931720	昨天講的這個
931720	932720	人的
932720	933720	人的
933720	933720	
933720	934720	八種
934720	935720	幾本的痛苦
935720	936720	哪一個是
936720	937720	不在我們生活當中
937720	938720	哪一個
938720	939720	不會發生
939720	940720	在我們生活當中
940720	941720	都有可能
941720	942720	發生在
942720	943720	我們的生活當中
943720	944720	每一個
944720	945720	跟我們
945720	947720	有關系的
947720	948720	跟我們
948720	948720	
948720	949720	都有關系
949720	950720	所以
950720	951720	佛就說
951720	952720	當這些東西
952720	954720	還沒有來領的時候
954720	955720	我們
955720	956720	就要去
956720	958720	去做好準備
958720	958720	
958720	959720	在這個
959720	960720	輪迴當中
960720	961720	活著
961720	962720	必須要有
962720	963720	危機感
963720	965720	必須要有危機感
965720	967720	沒有危機感
967720	968720	我們不做任何的準備
968720	970720	我們相得特別特別好
970720	971720	我們認為
971720	973720	我們認為
973720	974720	這個辛苦
974720	975720	這樣我努力
975720	976720	一定會有辛苦
976720	977720	我怎麼怎麼怎麼樣
977720	978720	我們把一個
978720	979720	很小
979720	981720	像芝麻一樣的這個辛苦
981720	982720	我們把它說出
982720	984720	像西瓜那麼大
984720	985720	這樣子以後
985720	986720	我們的教育
986720	987720	我們的同時
987720	988720	我們的這個
988720	989720	所有
989720	990720	想法
990720	991720	都是這樣子
991720	992720	這樣子以後
992720	993720	實際上
993720	994720	我們
994720	995720	想想當中
995720	996720	想西瓜
996720	997720	這麼大的東西
997720	998720	我得到
998720	999720	我們的手裡的時候
999720	1000720	他沒有
1000720	1001720	想西瓜那麼大
1001720	1003720	他只有芝麻那麼大
1003720	1005720	那
1005720	1006720	為了得到
1006720	1007720	這個芝麻
1007720	1008720	這麼大的一個
1008720	1009720	一個辛苦
1009720	1010720	然後我們
1010720	1014720	要克服很多很多很多的這個困難
1014720	1016720	克服很多的困難
1016720	1017720	雖然是沒有
1017720	1020720	雖然只有像芝麻這麼大
1020720	1022720	但是要得到這個
1022720	1023720	芝麻這麼大的東西
1023720	1025720	也要付出很多很多
1025720	1026720	也不是很容易走
1026720	1028720	那麼在這個過程當中
1028720	1029720	我們除了這個
1029720	1032720	我們要付出很多
1032720	1033720	心血
1033720	1034720	以外
1034720	1036720	還有我們
1036720	1037720	造很多很多的
1037720	1038720	也
1038720	1040720	殺到營王
1040720	1041720	這些都有
1041720	1043720	這些都
1043720	1044720	所以佛居的這個
1044720	1046720	確實是不划算
1046720	1047720	所以呢
1047720	1048720	佛就是
1048720	1049720	非常的著急
1049720	1050720	佛一定
1050720	1051720	他認為
1051720	1052720	我一定我有責任
1052720	1054720	一定要把這個真相
1054720	1055720	告訴大家
1055720	1057720	其實不是這樣子
1057720	1058720	大家
1058720	1059720	不要激動
1059720	1060720	大家必須要
1060720	1061720	驚下來
1061720	1063720	大家冷靜一下
1063720	1064720	驚下來
1064720	1066720	再去面對現實
1066720	1069720	我們要正式
1069720	1070720	這個生活
1070720	1071720	和人生
1071720	1072720	不要把它
1072720	1073720	沒華
1073720	1074720	不要這樣子
1074720	1075720	自齊其人
1075720	1076720	這樣子的話
1076720	1077720	我們
1077720	1078720	最後
1078720	1079720	本來我們
1079720	1080720	就是有一個
1080720	1082720	很好的機會
1082720	1083720	很好的機會
1083720	1085720	我們做任何的準備
1085720	1086720	都來得及
1086720	1087720	都來得及
1087720	1088720	但是
1088720	1089720	我們這種
1089720	1090720	自齊其人的
1090720	1092720	這種說法
1092720	1093720	這種相法
1093720	1094720	把我們的
1094720	1095720	所有的這些機會
1095720	1096720	最後都沒有
1096720	1097720	都沒有了
1097720	1098720	那麼
1098720	1099720	當我們面對
1099720	1100720	這些問題的時候
1100720	1102720	一切都來不及了
1102720	1103720	一切都來不及
1103720	1104720	所以呢
1104720	1105720	我們
1105720	1106720	要面對現實
1106720	1107720	要去思考
1107720	1109720	有兩種方法
1109720	1110720	兩種方法
1110720	1112720	一個是什麼呢
1112720	1113720	一個是我們
1113720	1114720	不是去思考
1114720	1115720	而是我們
1115720	1116720	親身
1116720	1117720	經歷了
1117720	1119720	各種各樣的苦難
1119720	1121720	實際上
1121720	1122720	佛教
1122720	1124720	將過很多次了
1124720	1126720	如果我們
1126720	1127720	這個面對
1127720	1128720	這些人生的
1128720	1130720	這個同苦的時候
1130720	1132720	如果我們的這個
1132720	1134720	太獨
1134720	1136720	就蓋邊一下
1136720	1138720	從另外一個教讀去看
1138720	1140720	看這個人生當中的
1140720	1141720	這些同苦
1141720	1142720	這樣子的話
1142720	1143720	那麼同苦
1143720	1144720	不一定是
1144720	1146720	很懷的事情
1146720	1147720	它有很多
1147720	1149720	很多正面的東西
1149720	1150720	它有很多
1150720	1152720	很多有家旨的
1152720	1153720	這個方便
1153720	1156720	主要是什麼呢
1156720	1157720	我們
1157720	1159720	我們已經
1159720	1160720	學到了
1160720	1161720	這個面對
1161720	1163720	同苦的方法以後
1163720	1164720	然後我們
1164720	1165720	親身經歷了
1165720	1167720	各種各樣的
1167720	1168720	災難
1168720	1169720	各種各樣的苦難
1169720	1170720	雖然是
1170720	1171720	很同苦這個
1171720	1172720	幹手
1172720	1174720	這種幹手
1174720	1175720	是不是我們
1175720	1177720	很環應的幹手
1177720	1178720	比較
1178720	1179720	大家都
1179720	1181720	比較不喜歡的幹手
1181720	1183720	它的幹手是這樣子
1183720	1184720	但是這個
1184720	1185720	幹手
1185720	1186720	幹手的
1186720	1187720	背後
1187720	1189720	就有很多的
1189720	1190720	有勇的東西
1190720	1191720	這個裡面
1191720	1192720	我們確實是
1192720	1193720	學到很多東西
1193720	1194720	比如說
1194720	1195720	我們自己親身
1195720	1196720	經歷了
1196720	1197720	很多的苦難以後
1197720	1198720	我們
1198720	1199720	懂得
1199720	1200720	從此以後
1200720	1201720	我們懂得
1201720	1202720	關心
1202720	1203720	關癌
1203720	1204720	苦難的人
1204720	1206720	當我們發現
1206720	1207720	有人
1207720	1208720	就是遇到
1208720	1211720	這樣的苦難的時候
1211720	1212720	我們懂得
1212720	1214720	去幫助他們
1214720	1215720	我們懂得去幫助他們
1215720	1216720	還有一個
1216720	1218720	我們可以
1218720	1219720	更深入的
1219720	1220720	去思考
1220720	1221720	他為什麼遇到
1221720	1222720	這樣的問題
1222720	1223720	這個問題
1223720	1224720	怎麼樣解決
1224720	1225720	等等
1225720	1226720	我們昨天也將過了
1226720	1227720	就在這個當中
1227720	1229720	也可以學到很多
1229720	1231720	還有一個就是
1231720	1233720	如果我們學到了
1233720	1234720	這個面對
1234720	1237720	同苦的這種方法
1237720	1239720	然後學了以後
1239720	1240720	我們有一定的
1240720	1241720	尋量
1241720	1242720	稍微有一點
1242720	1244720	功苦的時候
1244720	1245720	然後我們生活
1245720	1246720	當中遇到的
1246720	1247720	這些
1247720	1248720	這些
1248720	1249720	這些
1249720	1250720	同苦
1250720	1251720	當我們面對
1251720	1252720	這些同苦的時候
1252720	1253720	確實是
1253720	1255720	非常輕鬆的
1255720	1256720	就過了
1256720	1257720	非常輕鬆的
1257720	1258720	就解決了
1258720	1259720	尤其是
1259720	1260720	尤其是
1260720	1261720	這個精神上的
1261720	1262720	這些
1262720	1263720	同苦
1263720	1264720	精神上的
1264720	1265720	同苦
1265720	1267720	就是很容易
1267720	1269720	很容易解決的
1269720	1270720	把我們的意識心態
1270720	1272720	改變了以後
1272720	1274720	很多的精神上的
1274720	1275720	這些同苦
1275720	1276720	一下子就消失了
1276720	1278720	一下子就消失
1278720	1280720	相比之下
1280720	1282720	我們的柔體上的
1282720	1283720	這些同苦
1283720	1284720	沒有那麼的容易
1284720	1285720	我們改變一下
1285720	1286720	我的意識心態
1286720	1287720	它就不同了
1287720	1289720	當然不是這樣子
1289720	1290720	稍微要難一點
1290720	1291720	但是
1291720	1292720	精神上的
1292720	1293720	這些同苦
1293720	1294720	是
1294720	1296720	很容易的
1296720	1297720	很容易的
1297720	1298720	所以我們
1298720	1299720	以另外一種
1299720	1300720	台獨
1300720	1301720	另外一種
1301720	1302720	心態
1302720	1303720	來
1303720	1304720	面對
1304720	1305720	我們生活當中的
1305720	1306720	各種各樣的
1306720	1307720	這個同苦
1307720	1308720	那麼另外一個
1308720	1309720	這種
1309720	1310720	台獨或者方法
1310720	1312720	我們學到了一號
1312720	1313720	其實
1313720	1314720	我們大家都
1314720	1315720	非常非常害怕的
1315720	1316720	這個
1316720	1317720	聖老賓斯
1317720	1319720	這四個
1319720	1320720	這四個
1320720	1321720	子
1321720	1322720	在這種人的
1322720	1323720	以前都不是
1323720	1324720	什麼
1324720	1325720	很同苦的
1325720	1326720	當然我們
1326720	1327720	普通的人
1327720	1328720	沒有這樣子的方法
1328720	1329720	那我們很同苦
1329720	1330720	所以
1330720	1331720	實際上
1331720	1332720	模擬佛
1332720	1334720	給我們
1334720	1335720	給我們
1335720	1336720	推出一種
1336720	1337720	一個這樣子
1337720	1338720	非常非常
1338720	1339720	有效的
1339720	1341720	有效的方法
1341720	1342720	這個是我們
1342720	1344720	首先我們要去學
1344720	1345720	學好了以後
1345720	1347720	要大族
1347720	1349720	一定要大族
1349720	1351720	大族了以後
1351720	1353720	就在我們大族
1353720	1354720	驚下來
1354720	1355720	思考
1355720	1356720	因為這個
1356720	1357720	為什麼
1357720	1358720	一定要全部都
1358720	1359720	大族呢
1359720	1360720	因為
1360720	1362720	這些思考
1362720	1363720	這些
1363720	1364720	這些方法
1364720	1365720	這些方法
1365720	1366720	都是思考
1366720	1367720	都是
1367720	1368720	用我們的心
1368720	1370720	去思考
1370720	1371720	那麼
1371720	1372720	所有要
1372720	1373720	思考的東西
1373720	1374720	就是
1374720	1375720	必須要驚下來
1375720	1376720	思考
1376720	1377720	如果
1377720	1378720	我們的心裡
1378720	1379720	有各種各樣的
1379720	1380720	三年
1380720	1381720	這個時候
1381720	1382720	去思考
1382720	1383720	思考的小國
1383720	1385720	不是很好
1385720	1386720	這個不僅僅是
1386720	1386720	
1386720	1387720	休息
1387720	1388720	任何一個
1388720	1389720	都是這樣子
1389720	1390720	任何一個事情
1390720	1391720	都是這樣子
1391720	1392720	我們學習
1392720	1394720	工作
1394720	1395720	這個時候
1395720	1396720	如果
1396720	1397720	我們的心
1397720	1399720	不平靜
1399720	1401720	學不好
1401720	1402720	做不好
1402720	1403720	都是這樣子
1403720	1404720	大家都
1404720	1405720	非常清楚
1405720	1406720	那麼
1406720	1407720	這些
1407720	1409720	這個思考的
1409720	1410720	必須要在
1410720	1411720	必須要在
1411720	1412720	比較好的環境
1412720	1413720	比較
1413720	1415720	平靜的環境
1415720	1416720	當中
1416720	1418720	去思考
1418720	1419720	這樣子
1419720	1420720	它的小國
1420720	1421720	比較好
1421720	1422720	然後稍微
1422720	1423720	有一點點感覺
1423720	1424720	稍微
1424720	1425720	有一點點
1425720	1426720	緊捕的時候
1426720	1427720	那個時候
1427720	1428720	就不一定
1428720	1429720	就是
1429720	1430720	以大作的心事
1430720	1431720	而且
1431720	1432720	我們
1432720	1433720	平時
1433720	1434720	這個
1434720	1435720	日常生活
1435720	1436720	當中
1436720	1437720	可以去思考
1437720	1438720	我們每一天
1438720	1440720	看到的時候
1440720	1441720	看到各種各樣的
1441720	1442720	這些
1442720	1443720	新聞
1443720	1444720	各種各樣的
1444720	1445720	這些心系
1445720	1446720	那我們可以把
1446720	1447720	這些
1447720	1449720	都可以作為
1449720	1450720	作為一個
1450720	1451720	休心
1451720	1452720	的方法
1452720	1453720	休心的資料
1453720	1454720	這樣子
1454720	1455720	就是非常非常好
1455720	1456720	我前期
1456720	1457720	我們
1457720	1458720	昨天和前天
1458720	1459720	給大家
1459720	1460720	災善的將股
1460720	1461720	我們
1461720	1462720	這一次的休心
1462720	1463720	雖然是需要
1463720	1464720	這本書
1464720	1465720	雖然
1465720	1466720	我們
1466720	1467720	根據這本書
1467720	1468720	去休
1468720	1468720	
1468720	1469720	這個
1469720	1470720	不能
1470720	1471720	全部按照
1471720	1472720	這本書
1472720	1473720	這本書
1473720	1474720	給我們
1474720	1475720	至了一個
1475720	1476720	方向
1476720	1477720	只告訴我們
1477720	1478720	一個方向性的
1478720	1479720	引導
1479720	1480720	這給我們
1480720	1481720	一個
1481720	1482720	這給我們一個
1482720	1483720	狂假
1483720	1484720	也就是一種
1484720	1485720	思維的
1485720	1486720	模式
1486720	1487720	思維的模式
1487720	1488720	在這個
1488720	1489720	模式裡面
1489720	1490720	然後我們
1490720	1491720	用很多
1491720	1492720	很多我們
1492720	1494720	自己在生活當中
1494720	1495720	所看到的
1495720	1496720	所經歷到的
1496720	1497720	所聽到的
1497720	1498720	所有的
1498720	1499720	這些
1499720	1500720	這些
1500720	1501720	實事
1501720	1502720	我們都可以
1502720	1504720	以這個模式
1504720	1505720	把它變成
1505720	1506720	把它變成
1506720	1507720	一種
1507720	1508720	一種
1508720	1509720	休心
1509720	1510720	其實我們
1510720	1511720	也每一天
1511720	1512720	也就
1512720	1513720	也就看到了
1513720	1514720	這麼多的心系
1514720	1515720	這些我們都知道
1515720	1516720	但是
1516720	1517720	因為我們
1517720	1518720	沒有這種
1518720	1519720	思維的模式
1519720	1520720	所以
1520720	1521720	這些都
1521720	1522720	不叫
1522720	1523720	我們看到
1523720	1524720	這些心系
1524720	1525720	以後
1525720	1526720	就果了
1526720	1527720	我們
1527720	1527720	
1527720	1528720	去關注
1528720	1529720	再多的去思考
1529720	1530720	所以它
1530720	1531720	就是
1531720	1532720	不能成為
1532720	1533720	一種
1533720	1534720	休心
1534720	1535720	那現在
1535720	1536720	我們
1536720	1537720	用
1537720	1538720	這本書裡面
1538720	1539720	這樣的這個模式
1539720	1540720	去思考
1540720	1541720	這些問題
1541720	1542720	思考的內容
1542720	1543720	還不就是
1543720	1544720	我們
1544720	1545720	只是我們
1545720	1546720	發生在
1546720	1547720	我們身邊的
1547720	1548720	這些
1548720	1549720	這些
1549720	1550720	事情
1550720	1550720	
1550720	1551720	模式
1551720	1552720	這個模式
1552720	1553720	去思考的時候
1553720	1554720	這些
1554720	1555720	都是
1555720	1556720	都變成了
1556720	1558720	最後都變成了
1558720	1560720	都變成了
1560720	1561720	休心
1561720	1562720	都變成了
1562720	1563720	休心
1563720	1564720	這個是
1564720	1565720	非常有意思的
1565720	1567720	然後我們
1567720	1568720	翻幅的去思考
1568720	1569720	比如說
1569720	1570720	我們
1570720	1571720	大左
1571720	1572720	大一個小時
1572720	1574720	大一個小時
1574720	1574720	
1574720	1575720	在一個
1575720	1576720	小時的過程當中
1576720	1578720	我們去思考的時候
1578720	1579720	有些
1579720	1580720	之後
1580720	1582720	我們思考的時候
1582720	1583720	就是
1583720	1585720	心很疲憊
1585720	1586720	很雷
1586720	1588720	不像思維
1588720	1589720	在思維的時候
1589720	1590720	也沒有
1590720	1591720	太多的
1591720	1592720	小國
1592720	1593720	有些生活
1593720	1594720	我們會遇到
