start	end	text
308200	311200	因果不许的课
311200	314200	里面就有很多解课
314200	317200	我们今天不是最后一个课
317200	320200	还要讲这个因果不许的课
320200	323200	我是说因果不许是释迦心里面的
323200	326200	最后一个
326200	329200	我们可能要分很多词
329200	332200	课来讲
332200	335200	一堂课里面讲不完的
335200	338200	首先我觉得
338200	341200	我们要学习一下关于
341200	344200	因果这方面的一些
344200	347200	相关的知识
347200	350200	因为我们
350200	353200	所有人对因果轮回
353200	356200	这方面的依信
356200	359200	非常非常的严重
359200	362200	很多人都觉得到底有没有因果
362200	365200	到底有没有轮回
365200	368200	甚至是学佛学了好多年的
368200	371200	佛教徒也有些时候
371200	374200	还是会想一想到底有没有轮回
374200	377200	到底有没有因果
377200	380200	为什么是这样子呢
380200	383200	这个信息
383200	386200	不是很坚定
386200	389200	为什么不坚定呢
389200	392200	因为我们学佛比如说所谓的学佛
392200	395200	表面上的学佛可能是时间比较久
395200	398200	但是真正的去
398200	401200	学习文思这样子的时间
401200	404200	可能不够
404200	407200	还有我们学佛
407200	410200	可能绝大多数的时间都在
410200	413200	扫像拜佛或者是诵经
413200	416200	诵经磕头这些当然是很好的
416200	419200	可以给我们积累很多很多的福报
419200	422200	但是诵经诵得再多
422200	425200	比如说我们诵金刚经
425200	428200	诵心经诵一辈子
428200	431200	但是我们不一定懂它的内容
431200	434200	如果不懂这个内容的话
434200	437200	诵经也没有太大的意义
437200	440200	所以我们
440200	443200	没有深入的去学佛
443200	446200	深入的去了解
446200	449200	为什么不深入的去了解呢
449200	452200	就是因为我们缺乏这方面的教育
452200	455200	没有一个佛教的一个
455200	458200	系统的教育
458200	461200	所以我们也不知道到哪里去学
461200	464200	哪个地方能够学得到
464200	467200	就是因为这样子各种各样的可管的因素
467200	470200	导致了我们
470200	473200	对佛法的不了解
473200	476200	了解一点也不深入
476200	479200	但是我们把这些问题
479200	482200	都要一个一个的解决
482200	485200	最后我们必须要建立起
485200	488200	一个坚定不移的心性
488200	491200	坚定不移的心性
491200	494200	不是来自于盲目
494200	497200	而是来自于智慧
500200	503200	比如说人
503200	506200	人的这种心人
506200	509200	有一部分是来自于智慧
509200	512200	有一部分是来自于盲目
512200	515200	那么我们
515200	518200	佛教里面这两个
518200	521200	都将过了佛教最最最肯种的
521200	524200	执心
524200	527200	而不是弥行
527200	530200	弥行盲目的信仰
530200	533200	当然总比补行好
533200	536200	但是呢
536200	539200	就像我们刚才讲的学了好多年以后呢
539200	542200	因为这些问题没有解决
542200	545200	有些时候偶尔会
545200	548200	会想起这个到底有没有轮回
548200	551200	人死了以后是不是
551200	554200	有这个专师投胎
554200	557200	这样子的疑问会有的
557200	560200	如果有这样子的疑问
560200	563200	这个疑问没有解决
563200	566200	没有得到解决的话
566200	569200	所以我想还是非常的重要
569200	572200	还有一个我们
572200	575200	有一个普遍性的
575200	578200	问题是什么呢
578200	581200	很多人比如说看到佛香
581200	584200	或者是我们学佛的过程当中
584200	587200	有些时候就是
587200	590200	有一些自己都没有办法
590200	593200	克制的一些念头
593200	596200	或者是对佛、对法、对佛法僧的
596200	599200	一些不公经的
599200	602200	不应该有的这样子的这种
602200	605200	这种念头
605200	608200	这个念头呢它不是一个
608200	611200	坚定不移的观念
611200	614200	它不是一个观念
614200	617200	它也不是一个间接
617200	620200	但是偶尔就会出现一些这样子的
620200	623200	甚至是属于邪见的这样子的念头
623200	626200	然后这个时候
626200	629200	很多人也很害怕
629200	632200	我怎么可以这样子想
632200	635200	我为什么有这样子的念头呢
635200	638200	因为这就说明这不是它的本意
638200	641200	这不是它的间接或者它的观点
641200	644200	但是还是会有的
644200	647200	这个就是有两种原因
647200	650200	一个就是因为我们长时间的
650200	653200	我们认为这个
653200	656200	轮回、英国这都是弥行
656200	659200	这都是封建密信不存在的都是骗人的
659200	662200	就是这种长时间的这种相反
662200	665200	这种观念
665200	668200	就是导致了我们学佛
668200	671200	进入佛门以后还是会
671200	674200	就留下了一些后遗症
674200	677200	这是一个原因
677200	680200	另外一个原因呢
680200	683200	也许是我们自己的一些
683200	686200	修行的一些障碍
686200	689200	这两个问题要解决
689200	692200	怎么样解决呢
692200	695200	主要的问题就是我们还是要学习
695200	698200	学习就是身心不易
698200	701200	我们通过学习就得到最终的结论
701200	704200	这种想法是不对的
704200	707200	怎么样不对呢
707200	710200	应该有理由
710200	713200	就是要证明自己的过去的想法不对
713200	716200	现在的想法是对的
716200	719200	这个选择是来自于学习
719200	722200	必须要学习
722200	725200	学习了以后这种想法一般不会有的
725200	728200	然后我们刚才讲的
728200	731200	学习确实是得到了一个全新的
731200	734200	人生观、世界观
734200	737200	和价值观、佛教的三观
737200	740200	但是刚才讲了就是有些时候
740200	743200	还是会有这样的念头恶念
743200	746200	恐制不住
746200	749200	这种事情也许
749200	752200	是一些障碍
752200	755200	我们可以连联化上大师的行踪
755200	758200	然后就是朽联化上大师的
758200	761200	上士瑜珈
761200	764200	比如说我们禅修班
764200	767200	开始朽佳心之前
767200	770200	要朽联化上大师的
770200	773200	上士瑜珈
773200	776200	然后拈联化上大师的七举七道问
776200	779200	最好是七举七道完拈十万遍
779200	782200	实在是没有时间
783200	786200	十万遍以上
786200	789200	这个就可以能够帮助我们
789200	792200	以后在修心的道路上
792200	795200	除了自己不明白的这些
795200	798200	或者是正常的这些疑问
798200	801200	以外的一些不正常的疑问
801200	804200	不正常的恶念
804200	807200	这些都是通过这种方法
807200	810200	来解决,就没问题了
811200	814200	所以我们温思
814200	817200	非常非常的重要
817200	820200	所以我就是说
820200	823200	我们修《荫果不许》之前
823200	826200	首先还是大家多了解一下
826200	829200	关于《荫果》方面的
829200	832200	一些佛教的这些知识
832200	835200	尝试,这个非常重要
835200	838200	上一次我们讲了
838200	841200	佛说道干净
841200	844200	那么这个也就是
844200	847200	也可以帮助我们
847200	850200	对《荫果》的了解
850200	853200	这个非常非常的重要
853200	856200	大家也学习,然后在这个之前
856200	859200	应该是会登至广的
859200	862200	食品还有书里面都有一些
862200	865200	关于《荫果》方面的一些
865200	868200	课
868200	871200	还有一些短的文章
871200	874200	这些大家也要学习一下
874200	877200	这些确实是非常的重要
877200	880200	我们对《荫果》
880200	883200	首先要建立一个
883200	886200	坚定不移的心性
886200	889200	如果这个心性都没有了
889200	892200	所以《荫果》
892200	895200	《荫果不许》
895200	898200	真的是非常非常的重要
898200	901200	首先我们要去思考一下
901200	904200	我为什么认为
904200	907200	比如说我认为没有《荫果》这个是不存在的
907200	910200	这个是封节密信
910200	913200	这样子的话,首先要问自己
913200	916200	我为什么认为《荫果》不存在
916200	919200	从大到阴亡、杀神
919200	922200	对其他的人
922200	925200	或者是其他的终身
925200	928200	带来了这么大的痛苦
928200	931200	那么我为什么认为
931200	934200	这个痛苦就是比如说
934200	937200	无因无怨的我去伤害终身的
937200	940200	生命,然后给它制造了
940200	943200	这么大的痛苦
943200	946200	这就结束了吗?一切都结束了吗?
946200	949200	我不需要付出任何的代价吗?
949200	952200	那我们的答案是是
952200	955200	我们之前大家都认为是,就结束了,没有别的
955200	958200	只要不犯国家的法律
958200	961200	这样子的话
961200	964200	其他的比如说我们杀死了一个动物
964200	967200	把它吃掉了,没有任何的理由
967200	970200	就是我要吃你,所以我要杀你
970200	973200	这是一个这么简单的观念
973200	976200	然后去
976200	979200	这种很残忍的方式
979200	982200	去把这些动物吃了
982200	985200	吃了以后我们认为
985200	988200	我们不需要付出什么代价
988200	991200	我是拿钱去买的
991200	994200	我因为吃得起你
994200	997200	所以我就吃了
997200	1000200	然后呢,有没有什么付出代价呢?
1000200	1003200	没有付出什么,不需要付出什么代价
1003200	1006200	一切都结束了
1006200	1009200	我们是怎么认为的
1009200	1012200	那么我们要问自己
1012200	1015200	为什么要这么认为呢?
1015200	1018200	为什么我认为一切都结束了呢?
1018200	1021200	为什么我就是没有任何的理由
1021200	1024200	就是我能够吃得起,能够买得起
1024200	1027200	我把这个生命买了,卖了一伙就把它吃掉了
1027200	1030200	不管它多痛苦多残忍
1030200	1033200	我就把它吃掉,吃掉了以后呢
1033200	1036200	我不需要付任何的代价
1036200	1039200	这个观念来自于什么?
1039200	1042200	我为什么这么认为呢?
1042200	1045200	到底有什么证据?
1045200	1048200	这样子要问自己
1048200	1051200	那么这个时候我们每一个人的答案是什么呢?
1052200	1055200	我们的答案是什么?
1055200	1058200	就是唯一的一个答案
1058200	1061200	就是我们没有看到任何的因果
1061200	1064200	没有看到我们把一条鱼
1064200	1067200	我自己拿钱去卖了我就吃掉了
1067200	1070200	吃了以后就没有发现什么因果
1070200	1073200	就是这样子,我们的想法就是这样子
1073200	1076200	但是这个有多大的这个
1076200	1079200	说福利,大家想想
1079200	1082200	这个为什么没有呢?
1082200	1085200	难道我们没有看到就不存在吗?
1085200	1088200	那进一步都要问自己
1088200	1091200	我们没有看到就不存在吗?
1091200	1094200	那不是,我们看不见
1094200	1097200	但是存在的东西
1097200	1100200	存在的东西是成千上万的
1100200	1103200	我们比如说简单的讲
1103200	1106200	骑车的轮胎
1106200	1109200	如果它是一个透明的东西
1109200	1112200	那么我们能够看得见
1112200	1115200	车轮胎里面的空气吗?
1115200	1118200	气体吗?
1118200	1121200	我们的眼睛看不见
1121200	1124200	我们的眼睛看不见
1124200	1127200	空气就是氧气和氮气
1127200	1130200	它的主要的成分就是这两个
1130200	1133200	这两个都是透明的
1133200	1136200	所以我们的眼睛看不见
1136200	1139200	凡是透明的东西我们的眼睛
1139200	1142200	很多都是看不见的
1142200	1145200	但是通过其他的方法
1145200	1148200	我们可以证明它的存在
1148200	1151200	但是我们的眼睛看不见
1151200	1154200	那么这就说明我们的眼睛看不见
1154200	1157200	我们的视觉感觉不到
1157200	1160200	等于不存在
1160200	1163200	比如说三个小时之前
1163200	1166200	有一个人来了这个房间
1166200	1169200	走了一圈
1169200	1172200	三个小时之后我们很多人进来了
1172200	1175200	进来了以后我们就
1175200	1178200	感觉到这个人
1178200	1181200	三个小时之前来的这个人
1181200	1184200	他留下什么东西没有?
1184200	1187200	除了他的脚印以外
1187200	1190200	我们大家都觉得他没有留下任何的东西
1190200	1193200	但是如果有一条狗
1193200	1196200	进来了那么他
1196200	1199200	立即就知道这个人
1199200	1202200	他留下了什么东西
1202200	1205200	所以我们的鼻子
1205200	1208200	没有办法感觉到三个小时之前
1208200	1211200	来过的这个人
1211200	1214200	所留下来的这个气味
1214200	1217200	但是狗就可以
1217200	1220200	狗能够感觉得到
1220200	1223200	但是我们人感觉不到
1223200	1226200	然后就是像很多其他的东西
1226200	1229200	比如说我们的这个光谱
1229200	1232200	光谱上面的光
1232200	1235200	我们的肉眼能够看得见的
1235200	1238200	就叫做刻尖光
1238200	1241200	光谱上面的绝大多数的这个光
1241200	1244200	都是都不是刻尖光
1244200	1247200	刻尖光我们的眼睛能够看得到的
1247200	1250200	就是其中很小很小很小一部分
1250200	1253200	那么其他都是不存在的
1253200	1256200	但是我们的肉眼再怎么样
1256200	1259200	任人的去看都是看不见
1259200	1262200	都看不见
1262200	1265200	这个房间
1265200	1268200	这个房间里面用我们的肉眼看
1268200	1271200	这空间它没有任何的东西
1271200	1274200	我们看不见
1274200	1277200	但是这个空间它不是一无所有
1277200	1280200	这个空间里面有很多很多东西
1280200	1283200	有什么?有空气
1283200	1286200	有电磁波
1286200	1289200	还有有很多很多的这个光
1289200	1292200	是我们的刻尖光以外的光
1292200	1295200	都存在的
1295200	1298200	我们的这个识觉、听觉、修觉
1298200	1301200	微觉、触觉
1301200	1304200	物中感官的感觉
1304200	1307200	感觉不到的东西很多
1307200	1310200	还有就是更重要的就是我们在
1310200	1313200	我们所看到的
1313200	1316200	所接触到的所有所有的物质
1316200	1319200	加起来
1319200	1322200	还不到整个宇宙当中的
1322200	1325200	物质的百分之五
1325200	1328200	百分之五我们看到的只有百分之四点九
1328200	1331200	这样子
1331200	1334200	其他的东西我们看不到的是什么呢?
1334200	1337200	叫做暗物质、暗能量
1337200	1340200	我们看不到
1340200	1343200	但是它是存在的
1343200	1346200	它已经被这个科学正视了
1346200	1349200	它的印证了它的存在
1349200	1352200	我们看到的这个感官
1352200	1355200	确实是就看不到什么东西
1355200	1358200	我们看到的很多东西
1358200	1361200	实际上是没有的东西
1361200	1364200	因为没有的东西我们到了我们的感官这里
1364200	1367200	它就变成有
1367200	1370200	然后很多存在的东西我们的感官
1370200	1373200	看不见
1373200	1376200	所以艳见未识
1376200	1379200	所以我们就不了解这个世界的本质
1379200	1382200	就是我们的现实生活当中
1382200	1385200	可以这么说
1385200	1388200	现实生活当中表面上可以这么说
1388200	1391200	艳见未识
1391200	1394200	但是稍微深入一点的去了解的时候
1394200	1397200	艳见根本就不识
1397200	1400200	所以我们
1400200	1403200	我们的感官看不见
1403200	1406200	不等于
1406200	1409200	它不存在
1409200	1412200	所以我们就卖一条鱼
1412200	1415200	就把它杀了、扯了
1415200	1418200	然后就填饱肚子
1418200	1421200	然后我们认为一切都结局了
1421200	1424200	没有留下任何东西
1424200	1427200	这个就是我们刚才讲的
1427200	1430200	比如说一个人进来了以后
1430200	1433200	如果我们没有发现他的脚印的话
1433200	1436200	其他的我们认为没有留下任何东西
1436200	1439200	但是不是它留下了
1439200	1442200	留下了我们看不到的
1442200	1445200	它留下了这样子的比如说漆纹
1445200	1448200	同样的我们
1448200	1451200	比如说杀了一条鱼
1451200	1454200	或者是捅东西等等
1454200	1457200	这些东西
1458200	1461200	我们比如说杀生
1461200	1464200	杀生就是
1464200	1467200	全世界的所有的人
1467200	1470200	或者是宇宙当中的所有的生命
1470200	1473200	对他们来说
1473200	1476200	对我们每一个生命来说
1476200	1479200	最珍贵的是什么呢?
1479200	1482200	就是自己的生命
1482200	1485200	我们有很多很多珍贵的东西
1485200	1488200	但是没有一个是比我们自己的生命
1488200	1491200	更珍贵的东西
1491200	1494200	那么我们无因无缘
1494200	1497200	剥夺了他的一个这么珍贵
1497200	1500200	对他来说这么珍贵的东西
1500200	1503200	难道就不需要付出任何代价吗?
1503200	1506200	凭什么这么想呢?
1506200	1509200	为什么说我可以剥夺这些终生的生命
1509200	1512200	为什么我不需要付出任何代价
1512200	1515200	这怎么说得过去呢?
1515200	1518200	说不过去的
1518200	1521200	就是我们对其他的终生
1521200	1524200	带来了这么严重的伤害
1524200	1527200	然后我们要付出代价
1527200	1530200	这是天经地义的事情
1530200	1533200	如果说这个不需要
1533200	1536200	付出任何代价
1536200	1539200	这个是没有任何理由的
1539200	1542200	会说我们没有看见
1542200	1545200	我们没有看见难道就能够证明不存在吗?
1545200	1548200	那就不是
1548200	1551200	所以首先第一个
1551200	1554200	我们大家必须要深入地去思考
1554200	1557200	我凭什么认为
1557200	1560200	这个善恶
1560200	1563200	这个善恶因果
1563200	1566200	报应是不存在的
1566200	1569200	这种想法是迷信
1569200	1572200	凭什么我认为这是封建迷信
1572200	1575200	我的理由是什么?
1575200	1578200	我们客观、公正的态度去观察
1578200	1581200	有没有其他的理由
1581200	1584200	没有任何其他的理由
1584200	1587200	这样子以后呢
1587200	1590200	首先要证明我的这种想法
1590200	1593200	它是没有根据的
1593200	1596200	没有什么根据
1596200	1599200	就是人云亦云
1599200	1602200	除了这个以外没有什么根据
1602200	1605200	我自己认认地去思考的时候
1605200	1608200	我们大家都找不到一个理由
1608200	1611200	从另外一个角度来讲
1611200	1614200	我们讲的导干经
1614200	1617200	里面讲得很清楚了
1617200	1620200	我们所有的
1620200	1623200	宇宙当中的万事万物
1623200	1626200	都在银国
1626200	1629200	银和过
1629200	1632200	银国的一个银国当中
1632200	1635200	循环
1635200	1638200	那么这个国称当中
1638200	1641200	银和过之间是有什么样的关系呢?
1641200	1644200	银和过之间就有
1644200	1647200	相识的关系
1647200	1650200	相识是银和过是相同的
1650200	1653200	这个我们书画说的
1653200	1656200	众卦得卦众斗得斗
1656200	1659200	就是银和过是相识的
1659200	1662200	如果众卦得斗
1662200	1665200	众斗得卦这样子的话
1665200	1668200	银和过是错位错软的
1668200	1671200	不是相识的
1671200	1674200	但是永远都不是
1674200	1677200	众卦得卦中斗就得斗
1677200	1680200	这个是宇宙间的
1680200	1683200	所有所有的万事万物的规律
1683200	1686200	这个规律不是人制定的
1686200	1689200	是大自然自己的规律
1689200	1692200	它是自然的规律
1692200	1695200	这个自然的规律
1695200	1698200	这个规律是什么?
1698200	1701200	银和过是相识的
1701200	1704200	不相同的错软的东西
1704200	1707200	它永远都不会产生
1707200	1710200	植物就是这样子
1710200	1713200	动物也是这样
1713200	1716200	狗生狗
1716200	1719200	鸡生鸡
1719200	1722200	动物也是这样
1722200	1725200	万事万物都是这样子
1725200	1728200	我们善和恶也是这样子
1728200	1731200	它的国宝就是善
1731200	1734200	恶它的国宝就是恶
1734200	1737200	坏事做坏事
1737200	1740200	它的国宝也是
1740200	1743200	受到惩罚
1743200	1746200	善事的国宝也就是善
1746200	1749200	这个是万事万物
1749200	1752200	宇宙间的万事万物都是这样子
1752200	1755200	凭什么银国就不是呢?
1755200	1758200	大家要好好想想
1758200	1761200	万事万物都是这种规律
1761200	1764200	这就是大自然的规律
1764200	1767200	包括我们刚才讲的
1767200	1770200	动物植物
1770200	1773200	整个的大自然都是这样子的规律
1773200	1776200	所有都是这样子的规律
1776200	1779200	凭什么银和善和恶
1779200	1782200	都不是这样子的规律呢?
1783200	1786200	要好好想
1786200	1789200	要深入的去想
1789200	1792200	比如说
1792200	1795200	一个想了解佛教的人
1795200	1798200	首先是他不应该有任何的成见
1798200	1801200	不要有任何的成见
1801200	1804200	比如说唯物唯心
1804200	1807200	或者是有这个因果没有因果等等
1807200	1810200	不要有任何的成见
1810200	1813200	要有真正的态度去分析研究
1813200	1816200	最后你得到的结论
1816200	1819200	是什么就是什么
1819200	1822200	这样子去了解
1822200	1825200	这种结果
1825200	1828200	这种结论
1828200	1831200	叫做知性
1831200	1834200	知性不是弥行
1834200	1837200	因为通过研究
1837200	1840200	分析
1840200	1843200	通过观察
1843200	1846200	最后所得到的结论
1846200	1849200	这个永远都不是弥行
1849200	1852200	这叫做知性
1852200	1855200	所以佛教的心就是知心
1855200	1858200	佛教倡导的心心
1858200	1861200	是知心
1861200	1864200	并不是弥行
1864200	1867200	我们先要这样子的方式
1867200	1870200	去了解
1870200	1873200	还有比如说从逻辑学的角度讲
1873200	1876200	从心事逻辑的角度来讲
1876200	1879200	心事逻辑里面这三个比较重要的
1879200	1882200	一个叫做大前提
1882200	1885200	消前提、结论这三个
1885200	1888200	要推理
1888200	1891200	一个我们还不太了解的东西
1891200	1894200	我们推理最后这个确定的话
1894200	1897200	需要有三个条件
1897200	1900200	大前提、消前提
1900200	1903200	大前提、消前提
1903200	1906200	最后的结论
1906200	1909200	大前提和消前提
1909200	1912200	大前提是什么呢
1912200	1915200	就是大反伪等
1915200	1918200	举个例子
1918200	1921200	在任何一个地方
1921200	1924200	凡是冒烟的地方
1924200	1927200	都有活的存在
1927200	1930200	任何一个地方都是
1930200	1933200	过去、现在、未来任何一个地方
1933200	1936200	凡是冒烟的地方都有活
1936200	1939200	如果没有活就不会有
1939200	1942200	没有活的燃烧
1942200	1945200	就不会冒烟
1945200	1948200	大前提
1948200	1951200	任何地方都是这样子
1951200	1954200	大反伪都是这样
1954200	1957200	我们从来没有看到过
1957200	1960200	没有活的燃烧而可以冒烟的地方
1960200	1963200	没有这样子这叫做大前提
1963200	1966200	然后消前提
1966200	1969200	很远的地方我们现在
1969200	1972200	看到了在冒烟
1973200	1976200	只看到了这个冒烟
1976200	1979200	这个时候我们可以推理
1979200	1982200	这个时候怎么推理呢
1982200	1985200	我现在发现冒烟的这个地方
1985200	1988200	我可以确定
1988200	1991200	有活在燃烧
1991200	1994200	为什么呢
1994200	1997200	因为冒烟
1997200	2000200	为什么冒烟就有活呢
2000200	2003200	冒烟都是有活在燃烧
2003200	2006200	从来没有发现
2006200	2009200	冒烟的地方没有活燃烧
2009200	2012200	这样子的情况
2012200	2015200	所以我现在可以
2015200	2018200	决定冒烟的地方
2018200	2021200	有活、有活在燃烧
2021200	2024200	最后我们就得到了一个这样子的结论
2024200	2027200	这个叫做结论
2027200	2030200	消前提、消前提
2030200	2033200	然后最后就是结论
2033200	2036200	通过这样子的方式我们也可以推理
2036200	2039200	这个渝州节
2039200	2042200	万事万物
2042200	2045200	至少我们看到的这些营果
2045200	2048200	这些东西
2048200	2051200	都是有营有果的
2051200	2054200	我们从来没有看到过
2054200	2057200	只有一个营
2057200	2060200	它没有留下任何东西的这样子的事情
2060200	2063200	任何一个东西都有
2063200	2066200	不断不断地在营国当中
2066200	2069200	循环
2069200	2072200	万事万物的东西
2072200	2075200	我们看到的、我们听到的、我们接触到的
2075200	2078200	所有都是这样子
2078200	2081200	然后我们看到的这些营国
2081200	2084200	都是营和果是相同的
2084200	2087200	这个瓜的
2087200	2090200	这个锅就是瓜
2090200	2093200	斗的这个锅就是斗
2093200	2096200	永远都是这样子
2096200	2099200	从来都不是这个瓜的锅是斗
2099200	2102200	斗的锅是瓜,都是这样子
2102200	2105200	那么万事我们看到的万事万物
2105200	2108200	是有营有果的
2108200	2111200	营和果是相同的
2111200	2114200	同类的,这样子的,都是这样子
2114200	2117200	从来没有看到过这个
2117200	2120200	不一样的
2120200	2123200	营和果是错乱的
2123200	2126200	都是这样,这叫做大前提
2126200	2129200	这个大前提就已经有了
2129200	2132200	然后笑前提
2132200	2135200	笑前提就是杀死一条鱼
2135200	2138200	这个就是笑前提
2138200	2141200	现在我还不知道
2141200	2144200	营和果有没有营和果
2144200	2147200	但是我可以用大前提里面
2147200	2150200	发现的真实的情况
2150200	2153200	来推理
2153200	2156200	现在我杀死了一条鱼,把尺了
2156200	2159200	然后我剥夺了
2159200	2162200	我无因无怨的去剥夺了
2162200	2165200	剥夺了它的生存的权利
2165200	2168200	剥夺了它最最最珍贵的生命
2168200	2171200	给它带来了无限的
2171200	2174200	无限的痛苦
2174200	2177200	这就是营
2177200	2180200	那么它有没有锅,它一定会有锅
2180200	2183200	为什么呢,因为这个大前提里面
2183200	2186200	我看到的万事万物都是有营就有果的
2186200	2189200	所以这个一定会有果的
2189200	2192200	那么它的锅会是什么样子呢
2192200	2195200	会不会我给它带来了
2195200	2198200	伤害,所以我会不会感到
2198200	2201200	幸福快乐呢,不会
2201200	2204200	我给它带来了痛苦
2204200	2207200	然后它的锅也是同类的
2207200	2210200	我以后也要受痛苦
2210200	2213200	这两个营和果是相同的
2213200	2216200	这个时候我们可以,这叫做笑前提
2216200	2219200	然后得到的结论是什么呢
2219200	2222200	结论就是这样子的话就杀死一条鱼
2222200	2225200	然后我把它吃了以后
2225200	2228200	我认为一切都结束了,没有什么任何的东西
2228200	2231200	它没有留下任何东西
2231200	2234200	但是我现在
2234200	2237200	这样子进一步深入了结的时候
2237200	2240200	我不敢保证它没有给我留下任何东西
2240200	2243200	如果留下了什么东西的话
2243200	2246200	那么它发挥的锅
2246200	2249200	绝对不是好东西
2249200	2252200	我让它痛苦
2252200	2255200	这个锅是它也一定会
2255200	2258200	让我以后会痛苦
2258200	2261200	那么这两个是相同的
2261200	2264200	可以这样子推理
2264200	2267200	这个叫做结论
2267200	2270200	大前提,小前提,结论
2270200	2273200	有,但是不是非常非常的确定
2273200	2276200	要告诉大家
2276200	2279200	比如说我们用佛教的逻辑学
2279200	2282200	这样子精确性非常非常高的
2282200	2285200	逻辑思维去判断
2285200	2288200	这个很难的营国是我们推理是推不出来的
2288200	2291200	但是大致上是可以推理的
2291200	2294200	大致上可以推理
2294200	2297200	这个推理的方式就是我们刚才讲的这种方式
2297200	2300200	去推理的话,大致上可以推理
2300200	2303200	但是这个不是完全是
2303200	2306200	能够用这个
2306200	2309200	逻辑学来证明
2309200	2314200	这个不是很容易的
2314200	2317200	所以真正要指导什么样的过
2317200	2320200	是什么样的应参省的
2320200	2323200	那么这样子的话
2323200	2326200	那就必须要有佛的这样子的
2326200	2329200	知会,比如说我们
2329200	2332200	看这本书是我们的肉眼可以看
2332200	2335200	但是如果我们要看到这本书里面的
2335200	2338200	原子分子
2338200	2341200	这样子我们的眼睛是没有办法
2341200	2344200	永远都没办法看到,必须要有纤维经
2344200	2347200	有纤维经才能够看得到
2347200	2350200	同样的,如果我们真的要了解
2350200	2353200	深入的去了解营国
2353200	2356200	我们必须要有佛的知会
2356200	2359200	当我们的感官提升了以后
2359200	2362200	然后我们可以看得到
2362200	2365200	营国的关系
2365200	2368200	否则的话
2368200	2371200	我们的现在我们现有的感官
