start	end	text
315840	317840	發生得太多了
317840	319340	太多了以後
319340	321140	就是媽母不忍
321140	323540	所以我們對這個無常
323540	326740	就是沒有什麼感覺
326740	329740	沒有什麼感受
329740	332740	如果我們不覺得萬事
332740	335140	丸無都是無常
335140	339040	不覺得我們自己的身體
339040	340940	還有我們的收明
340940	343140	還有我們擁有的一切
343140	344940	都是無常的話
344940	347340	就是我們對這些東西
347340	349940	有太多太多的執著
349940	351140	太多的執著
351140	353440	我們對這些東西的執著
353440	356340	包括我們自己的身體熟明
356340	358740	或者是剩外的這些東西
358740	360940	這些執著呢
360940	367440	這個執著是跟我們的這種
367440	369640	跟因為我們沒有修無常
369640	372140	是有太大的關係
372140	375840	因為我們前幾天也講過了
375840	379340	理論上我們雖然承認
379340	381140	這些都是無常的
381140	385540	但是我們在生活當中
385540	387540	我們的這些
387540	390440	我們的心底滲出
390440	392640	就是我們認為
392640	395340	就是這些很多很多
395340	396740	很多失親
396740	399140	都是不變的
399140	400740	不會變
400740	403740	或者是不會變得這麼快
403740	404540	這樣子以後
404540	407740	就導致了很多很多的煩惱
407740	409340	比如說我們前幾天講
409340	412540	每一天全球的範圍
412540	415540	就是有16萬人
415540	418340	每一天都死亡
418340	420340	但是這個是流安人
420340	424140	每一個人
424140	426940	都覺得都認為
426940	428740	我今天不會死的
428740	430740	每一個人都認為
430740	432040	每一個人就
432040	433740	早上期床的時候
433740	435240	他們都沒有想到
435240	437240	今天他要死
437240	440340	他們都覺得今天我不會死的
440340	443140	他們都認為我今天不會死的
443140	444840	但是
444840	447840	但是每一天
447840	450140	有16萬人
450140	452140	每一天死亡
455340	457840	我們修物廠的時候
457840	459840	每天這樣子去思考的話
459840	461640	也許我們今天不會死的
461640	464040	也許我們今天也不會死
464040	467940	也許我們五年十年當中也不會死
467940	471940	但是我們的思維
471940	475140	或者是對我們的思維
475140	476640	必須要
476640	480640	必須要往無暢的方向去思維思考
480640	484940	這樣子對我們有幫助
484940	486640	如果趨勢的話
486640	488140	比如說一天或一個月
488140	490140	或者一年之類死亡的話
490140	492140	我們早有一點準備
492140	493640	有一點準備
493640	495140	這是更好的
495140	496640	如果沒有死的話
496640	499440	那對我們也沒有什麼孫氏
499440	500740	還有更大的幫助
500740	504640	我們每天每年每個月
504640	509240	都準備面對死亡的一些方法
509240	510240	那這樣子的話
510240	514540	我們就是每一天修物廠
514540	518040	每一個月每一年修物廠
518040	519640	但是這一年
519640	521140	這一個月沒有死
521140	522140	也沒問題
522140	524240	對我們有幫助的
524240	528840	所以也許就是一年五年十年當中
528840	529640	不會死亡
529640	532240	但是還是要去思考
532240	536240	思亡還是要去修物廠
536240	540840	這樣子對我們的緊捕物有幫助的
540840	544540	如果不去思考這些問題
544540	547640	同樣的也許三年五年十年當中
547640	549640	不會死亡
549640	552740	但是三年五年活下來了
552840	554240	最後
554240	555840	思和不思實際上
555840	557840	思亡和不思亡實際上
557840	558840	最後
558840	560840	到最後的時候
560840	562340	基本上都是一樣
562340	564640	我們雖然都活了十年八年
564640	566340	但是這個十年八年當中
566340	567640	什麼也沒有去做
567640	573140	沒有做到任何有意義的事情
573140	574840	沒有做到任何有意義的事情
574840	580940	所以還是要去思考無常
580940	583140	這是非常有道理的
583140	586240	這個是非常有道理
586240	588440	如果我們一直都堅持
588440	591240	就是我們國取的這種觀點
591240	592940	今天我也不會死
592940	596140	明天也覺得我今天不會死
596140	597540	這樣子的話
597540	601240	也許就是這一年
601240	605240	或者這一個月也許死亡
605240	606240	如果死亡的話
606240	608240	那就是沒有任何的準備了
608240	609640	沒有任何的準備在
609640	611540	這種情況下死亡的話
611540	613740	這個非常的殘難的
613740	615940	非常殘難
615940	617340	如果沒有死
617340	619940	就是一年兩年十年八年沒有死
619940	622240	但是就是我們剛才講的
622240	624740	沒有做到什麼有意義的事情
624740	627040	所以
627040	629540	實際上思亡也好
629540	631140	不思亡也好
631140	634840	但是我們這個秀思亡無常
634840	636840	是對我們每一個人來說
636840	638640	是非常有幫助的
638640	639840	非常有幫助
639840	642640	所以一定要去思考
642640	644240	這樣子
644240	645440	很有幫助
645440	648840	這個死亡無常的修發
648840	650240	一方面
650240	657840	促進我們的修心上面的經濟
657840	659440	還有一個
659440	663240	它能夠讓它幫助我們
663240	665640	放下很多
665640	668640	這些不太需要的
668640	671840	不太需要的這些事情
671840	675040	我們每一天做的這些事情
675040	678640	有些是不能不做的
678640	681440	至少對我們的生存
681440	683840	是有幫助的
683840	687440	必須要這麼去做才能夠生存
687440	692240	但是很多都是不需要的
692240	694240	很多都不需要的
694440	696240	比如說我們買的這些東西
696240	700240	當中我們的這些基本的生存的條件
700240	702040	從物質的角度降
702040	703640	這個是不能沒有的
703640	706240	就是我們要去買
706240	709840	但是比如說這些很多的施車屏
709840	712040	其實這些是不需要的
712040	716640	這些施車屏是不需要的
716640	718440	如果有無常
718440	723040	如果有無常的修心修的比較好
723040	725240	就這種乾瘦
725240	726240	有乾瘦的話
726240	730240	就不會去買這些施車屏
730240	730840	為什麼呢
730840	733640	買這些施車屏花這麼多錢
733640	737240	這些錢要去賺這些錢
737240	739840	要付出很多很多的代價
739840	741240	付出很多的代價
741240	743440	付出的是什麼代價呢
743440	745240	就是時間
745240	750240	時間花很多的時間去振錢
750240	752640	然後振到了錢以後
752640	754640	然後又去買一些
754640	757440	不是很需要的東西
757440	759640	可以有可以沒有的
759640	761640	這樣的東西
764440	766040	然後時間
766040	769040	我們付出去的時間
769040	771640	實際上就是我們的生命
771640	773440	生命什麼叫做生命
773440	777440	人活著的時候的時間
777440	779040	就叫做生命
779040	780840	人活著的時候
780840	784840	我們每一天的時間
784840	788440	就是生命
788440	792240	時間從佛教的教度來講
792240	794240	所謂的時間
794240	796440	就是除了物質的變化
796440	801240	以外沒有一個獨立存在的時間
801240	804640	時間就是各種各樣的物質的變化
804640	806240	叫做時間
806240	809240	什麼叫做純蝦秋冬
809240	812640	就是這個期溫的變化
812640	815240	還有這些支屋的變化
815240	817040	地球的變化
817040	822040	來講純蝦秋冬
822040	826040	除了以外沒有什麼叫做純蝦秋冬
826040	828640	同樣的生命的變化
828640	830040	不斷的變化
830040	832240	變化的過程
832240	835840	叫做時間
835840	838840	那麼很多的時間
838840	841840	畫在這個磚前對方面
841840	843840	然後簽磚到了以後
843840	846840	也沒有用到蓋勇的地方
846840	849440	比如說我們去磚前
849440	850440	磚到前以後
850440	854040	這些錢用來做一性
854040	855440	比較有意義的事情
855440	857240	比如說磚到前以後
857240	859440	在一段時間當中
859440	863240	不太去做太多的事情
863240	866640	然後去修心做一些有意義的事情
866640	869440	然後需要的時候有去
869440	872040	有去有去磚前
872040	875040	這樣子的話也是一種方法
875040	877440	但是我們不是不斷地去磚前
877440	882240	把所有的這些時間都用到這些上面
882240	885240	然後磚到的簽也沒有蓋勇的地方
885240	889840	這些都是跟我們對無倉
890040	892840	沒有什麼體會
892840	894240	沒有什麼干軍
894240	898040	跟這個有密切的關係
898040	902640	所以無倉是非常非常地重要
902640	904440	如果我們一開始的時候
904440	906040	去修大圓滿
906040	910440	修大修因這些非常高深的法
910440	916440	那我們不一定有很深的肝瘦
916440	919840	因為我們家暫時這個徵物不了
919840	922640	聽了這些發有沒有功的
922640	924440	這當然是有功的
924440	926640	有福堡有功的
926640	930240	但是實際的修心的進步
930240	933640	上面就是沒有什麼幫助
933640	937040	就是因為我們聽了一個大圓滿的法
937040	938440	大修因的法
938440	940840	然後讓我們在生活當中
940840	946040	要放下這些東西是很難的
946040	951640	但是如果我們去思考這些無倉的思維的方式
951640	955240	然後思維的思維比較人陣一點的話
955240	957040	那就是通過無倉的肝瘦
957040	959240	讓我們在這個生活當中
959240	962240	放下一些沒有不太需要的東西是
962240	964740	不是很難的
964740	968240	所以我們目前需要的就是這些
968240	972040	因為我們本來這個時間不是很多
972040	976440	然後我們把很多的時間就是
976440	978440	賺錢花在這個上面
978440	980040	賺到了錢以後
980040	981740	有把生下來的時間
981740	985040	有繼續花在赤和網絡
985040	986240	這些上面
986240	990640	這樣子以後就是沒有什麼修心的時間
990640	993640	沒有修心的時間
993640	997440	就是放不下沒有無倉的這種概念
997440	999440	沒有無倉的體會
999440	1002240	然後我們這些食屬的很多東西
1002240	1003640	放不下的
1003640	1008040	我們所有的反覆人都是一樣
1008040	1008840	都是一樣
1008840	1015240	我們的心是進不起任何的外在東西的考驗
1015240	1020040	外在的這些無倉、外在的這些遊活
1020040	1025640	我們的心它沒有辦法去拒絕這些
1025640	1028040	因為它沒有這個能力
1028040	1030040	它沒有政治整聯
1030040	1034640	所以它沒有拒絕這些東西的工具
1034640	1036640	沒有這樣子的工具
1036640	1040040	所以它是沒有辦法去拒絕這些
1040040	1043440	外來的這些東西、外來的遊活
1043440	1046840	所以在這種情況下
1046840	1050840	我們的心它會不斷地去追求
1050840	1055240	這些不需要的、不需要的、不重要的
1055240	1057040	所有的這些東西
1057040	1059440	它認為都重要、它卻得都重要
1059440	1064240	這樣子以後我們沒有修心的時間
1064240	1071240	在這個時候我們需要有一個遊銷的、有力量的工具
1071240	1074040	這個工具就是無倉
1074040	1077040	無倉如果深深的體會到
1077040	1080040	人生無倉這樣子的話
1080040	1085040	就是不會對這些東西有太多的執著
1085440	1088440	它不會有太多的執著
1088440	1093440	但是我們作為一個剛剛學佛的人
1093440	1096840	我們對自己的要求也不能太搞
1096840	1100840	對別人的要求也不能、更加的不能太搞
1100840	1105040	就是因為我們就是一個剛剛學佛的人
1105040	1107640	所以讓我們一下子就是要方向
1107640	1109640	這些所有的、食屬的東西
1109640	1111840	這個我們誰都放不下的
1111840	1115240	這需要有一個時間、需要有時間
1115240	1118240	這需要有一個過程
1118240	1120640	這個過程每個人都需要的
1120640	1125240	包括實價模擬佛當年修行的時候
1125240	1127440	也不是一下子就成佛了
1127440	1130040	也就是逐漸逐漸成佛的
1130040	1132640	還有我們昨天講的這些國取的
1132640	1137040	像龍樹鋪沙等等這些高聖達德
1137240	1141240	他們也就是通過一個這樣子的
1141240	1143840	這個蠻長的修行的過程
1143840	1145640	最後成功了
1145640	1147240	沒有一個人就是一下子
1147240	1149240	所有實行都方向
1149240	1151240	所有食屬的東西都方向
1151240	1152240	這很難
1154640	1157640	這個當中對我們來說
1157640	1161440	第一個我們能夠遭到的
1161440	1162840	第二個遭到了以後
1162840	1164440	在我們的生活當中
1164440	1167840	起到很大的作用的這些修法
1167840	1171240	就是這些私家性和無家性的修法
1171240	1174240	就是處理性和不理性的修法
1174240	1177240	大約滿這些政務空心
1177240	1179640	當然是我們的最終的目標
1179640	1180840	最終的目標
1180840	1182640	最終沒有這些的話
1182640	1185440	我們就是接頭不了
1185440	1188040	但是現在目前
1188040	1190440	我們就是這些東西
1190440	1192440	對我們的作用不是很大
1192440	1194240	對我們的幫助不會是很大
1194240	1196840	對我們幫助很大的就是這些
1196840	1199440	這些無常、人生難的
1199440	1204240	就是這些無常、人生難的、死亡無常
1204240	1207440	這些觀念、這些修法
1207440	1211040	讓我們走向正確的道路
1211040	1214440	讓我們走向截圖的道路
1214440	1215840	所以非常的重要
1215840	1219640	大家一定要人人陣陣地去兇
1219640	1222240	除非是不想截圖
1222240	1226440	比如說我們致罪求人天復報
1226440	1228640	人天復報
1228640	1232240	不想截圖、不想稱佛
1232240	1233640	那這樣子的話
1233640	1237840	就是相信輪迴、相信英國
1237840	1244240	儘量的新山、段俄就可以了
1244240	1248040	但是要截圖的話
1248040	1251640	這些基礎的這些東西是非常非常重要
1251640	1255240	所以我們也必須要秀這個無常
1255240	1256840	那麼今天我們秀無常
1256840	1258840	這個是第五個修法了
1258840	1263440	無常的第五個思維的方式
1263440	1265040	第五個修法
1265040	1269040	第五個修法是思考
1269040	1273840	思考各種閉魚和各種師傾
1273840	1275240	各種各樣的閉魚
1275240	1281040	各種各樣的師傾都可以去思考
1281040	1284840	就是我們身邊發生的所有的事情
1284840	1286440	各種各樣的變化
1286440	1287840	各種各樣的無常
1287840	1290440	我們都可以去思考
1290440	1292640	然後我們聽到的
1292640	1296840	我們每天在新聞當中看到的
1296840	1301640	聽到的這些全世界的各種各樣的變化
1301640	1305840	全世界的變化
1305840	1308440	外面的這個世界的變化
1308440	1311240	還有就是人類的變化
1311240	1313040	動之物的變化
1313040	1316040	等等期候的變化
1316040	1317640	各種各樣的變化
1317640	1319240	變化特別特別的躲
1319240	1323440	這些所有的變化都可以去思考
1323440	1325640	還有各種各樣的閉魚
1325640	1327240	就是各種各樣的東西
1327240	1330040	來作為閉魚無常的閉魚
1330040	1331040	也有很多這樣的
1331040	1336040	這些都可以去思考
1336240	1340240	這個範圍就已經很光很光了
1340240	1342840	這個範圍很光沒有什麼局限型
1342840	1346840	所有反正我們能夠向得出來的
1346840	1351240	這些都是變化的東西
1351240	1353240	沒有一個是不變的
1353240	1356040	所以這些都是我們的
1356040	1358040	修無暢的資料
1358040	1361640	他們都是我們修無暢的資料
1361640	1363440	這個時候我昨天也講過
1363440	1366240	其實這是一個非常重要的問題
1366240	1368240	一開始的時候
1368240	1370840	或者是我們從來沒有修無暢的時候
1370840	1373640	需要有這本書
1373640	1375640	看這書裡面怎麼降
1375640	1377640	我們就怎麼去思考
1377640	1379040	為什麼需要書
1379040	1380640	我們剛才講過
1380640	1382240	雖然書裡面講的
1382240	1387040	全部都是我們生活當中發生的
1387040	1390440	就是在我們的身邊發生的這些事情
1390440	1392840	但是如果這本書
1392840	1395040	或者是佛角的教育
1395040	1398840	佛陀沒有這個佛陀的支電
1398840	1399840	這樣的話
1399840	1403840	雖然這些都是我們身邊的發生的事情
1403840	1406040	但是我們還是不懂的
1406040	1407240	這麼樣去思考
1407240	1409440	所以需要看書
1409440	1412640	然後就通過這本書
1412640	1416040	就是一定的尋臉以後
1416040	1419040	當我們自己有一定的干手的時候
1419040	1421640	對無暢有一定的干手的時候
1421640	1425840	這個時候我們看的就是不是書
1425840	1429040	我們看要看的就是不是這本書
1429040	1432840	我們要看的就是一個獲生生的禮字
1432840	1436040	就是外面的各種各樣的這些變化
1436040	1438640	這些變化我們去思考
1438640	1440240	思考了以後
1440240	1444240	然後就是我們對這個無暢的理解
1444240	1447040	回更加的神入
1447040	1450240	然後我們對這個無暢的這種干手
1450240	1453040	回更加的強烈
1453040	1454840	然後對無暢的干手
1454840	1457640	更加的強烈了以後
1457640	1461840	我們對時間的很多的東西
1461840	1465240	都能夠相得同
1465240	1466740	相得同
1466740	1468740	相得凱
1468740	1470440	相得同相得凱了以後
1470440	1473640	很多東西也能夠放得下
1473640	1475040	放得下的意思就是說
1475040	1477040	並不是說我們所從此以後
1477040	1478640	大家都去出家
1478740	1480740	大家都去怎麼樣
1480740	1482540	這是內心當中
1482540	1484740	比如說我們人沒有出家
1484740	1490040	人還是在這個紅塵當中
1490040	1493340	但是行內心
1493340	1496140	已經從這些很多東西當中
1496140	1498040	已經出來了
1498040	1501540	已經拜託了
1501540	1503940	如果我們沒有修心的話
1503940	1506940	比如說我們身體出甲了
1506940	1509540	有些人就是因為十俗的
1509540	1511140	有些東西相不通了以後
1511140	1513240	他就去出甲
1513240	1515940	但是出甲就是因為一世的重東
1515940	1518340	或者是各種原因去出甲
1518340	1522740	出甲了以後沒有穩死修行
1522740	1523740	這樣子以後
1523740	1526740	人出甲了心沒有出甲
1526740	1528140	這樣子的時候
1528140	1530640	還是出甲不出甲
1530640	1536140	最後就是沒有太大的區別
1536140	1540340	所以就是要從這個基礎的修心去開始
1540340	1541340	開始這樣子的話
1541340	1544840	我們人雖然沒有出甲
1544840	1548540	但是心就這些很多
1548540	1551540	這些世俗的東西當中
1551540	1552440	已經拜託了
1552440	1555940	所以就是開始處理了
1555940	1557740	這就叫做處理
1557740	1558840	開始處理
1558840	1561540	很多東西能夠放得下
1561540	1564740	我們放不下的原因是什麼
1564740	1566740	放不下的原因是什麼
1566740	1570740	這些十俗的這些名理
1570740	1575740	這些東西對我們為什麼有這麼大的猶豁
1575740	1578740	為什麼失去這些的時候
1578740	1582940	為什麼我們這麼痛苦
1582940	1586440	然後當我們沒有這些東西
1586440	1589040	沒有這些東西的時候
1589040	1592640	為什麼我們這麼強烈的愉忘
1592640	1594340	這些都是為什麼
1594340	1598640	就是因為我們不知道這些東西的變化無常
1598640	1602940	我們以為如果我追求遏到了以後
1602940	1606340	它永遠都是我是我的
1606340	1609540	它永遠都是我所擁有的
1609540	1611340	它永遠都不會離開我的
1611340	1613040	有一個這樣子的想法
1613040	1617240	所以就是拼命地去追求這些東西
1617240	1618840	如果一開始的時候
1618840	1622340	就知道這些都是變化無常的話
1622340	1627240	就是不會有這麼強烈的愉忘的一個
1627240	1631440	第二個當我們失去這些東西的時候
1631440	1634640	就是因為之前我們以為
1634640	1637740	這些東西不會變化
1637740	1641240	或者是變得不會這麼快
1641240	1643640	不會這麼快
1643640	1650140	就是我們沒有想到這些東西這麼快就離開我們
1650140	1655840	或者是說我這麼快就離開這些東西
1655840	1658140	沒有想到這樣子
1658140	1661140	所以就是沒有任何的思想準備
1661140	1663140	沒有任何的思想準備
1663140	1666440	在這個情況下突然間
1666440	1670040	我失去了這些東西的時候
1670040	1672240	就是我們這個時候
1672240	1675240	就是我們接受不了
1675240	1676440	接受不了
1676540	1678740	然後接受不了
1678740	1680840	但是這個實親是回發省的
1680840	1684540	因為這個它是一個客觀的因素
1684540	1686340	決定它的變化
1686340	1690940	這個不是我們的朱冠醫師決定它的變化
1690940	1694640	它的一個客觀的因素決定它的變化
1694640	1698340	但是這個客觀因素決定它的變化
1698340	1700940	和我們的朱冠的這個要求
1701140	1707140	這兩個不一定做到一起
1707140	1709940	很多時候都是貓頓的
1709940	1713640	然後就是發生我們面對這樣子的貓頓的時候
1713640	1717140	然後我們就是很痛苦
1717140	1718640	很痛苦
1718640	1720440	這個時候為什麼痛苦
1720440	1722540	就是因為我們之前
1722540	1725340	以為這個東西
1725440	1730740	我可以長期擁有這些東西
1730740	1733640	名、禮、等等
1733640	1736340	這些都是我因為長期
1736340	1737540	可以跟我在一起
1737540	1738640	我不會失去它們
1738640	1741840	就是因為這樣子的錯誤的觀念
1741840	1743940	然後突然間失去的時候
1743940	1745940	就是很痛苦的
1745940	1747440	很痛苦
1750540	1753940	然後我們現在修了無常以後
1753940	1757640	它知道這個是無常的
1757640	1758940	然後我們就知道
1758940	1762540	它隨時都有可能離開我
1762540	1766240	它隨時我有可能失去這些東西
1766240	1770940	隨時都有可能我失去這些東西
1770940	1774140	這樣子明白這個道理以後
1774140	1775540	明白這個道理以後
1775540	1780140	從有一天這些東西離開自己的時候
1780140	1782740	然後這個時候是比較單定的
1782740	1785740	因為它早就知道這是這樣子的
1785740	1788240	所以心裡有準備
1788240	1789240	有準備
1789240	1791040	所以它現在發生了
1791040	1793440	我早就知道這個是這樣子
1793440	1795240	我早就知道它會是
1795240	1797240	它會這樣子的
1797240	1799540	這樣子就是沒有太大的
1799540	1801440	沒有太大的痛苦
1801440	1803740	第一個沒有太大的痛苦
1803740	1806540	首先就是沒有這麼強烈的漁王
1806540	1808640	去追求這些東西
1808640	1812240	第二個就是失去這些東西的石頭
1812240	1816040	也沒有太大的痛苦
1816040	1817840	這些東西真的是非常非常需要
1817840	1821740	就像蘋果公司的喬布斯
1821740	1823940	它在它的專輯裡面這樣的一樣
1823940	1827640	它是學習日本的產宗
1827640	1831440	然後它就是有這些佛教的這些觀念
1831440	1833940	人家就是用這些佛教的觀念
1833940	1835540	來看它的失業
1835540	1837840	它的工作、它的生活
1837840	1839840	成功的地方非常的成功
1839940	1841240	然後不成功的時候
1841240	1843240	它也非常的想得看
1845240	1846740	它的一句話是什麼呢
1846740	1851540	它說就是極主自己死亡
1851540	1854040	就是經常都極主
1854040	1855840	自己會死掉
1855840	1857440	自己會死亡
1857440	1860540	這個是當它面臨
1860540	1862140	人生當中的一些
1862140	1864140	種達決策的時候
1864140	1866440	最好最好都工具
1866440	1868640	最好都工具
1868740	1870040	最好的工具是什麼呢
1870040	1871240	最好的工具就是
1871240	1873540	它是時時刻刻都提醒自己
1873540	1876240	我會死亡的
1876240	1878140	那麼我死亡的話
1878140	1881140	這個東西對我有沒有用
1881140	1884940	我值不值的就是這樣子的意思
1884940	1888540	它說這個就是它的面對
1888540	1892140	人生當中的種達決策
1892140	1894340	種達的決策的時候
1894340	1896440	它最好的工具就是
1896440	1899440	它的極主自己會死掉的
1899440	1901440	這樣這個
1901440	1904640	然後就是它對失敗的
1904640	1908140	恐慌對失敗的恐慌
1908140	1909440	不成功的時候
1909440	1911740	對失敗的這種恐慌
1911740	1915840	還有就是對先入一些
1915840	1919040	先進的這樣子的恐慌
1919040	1921440	這些恐慌就在死亡
1921440	1924040	它一向到我總有一天
1924040	1925840	會死亡這樣子的失敗
1925840	1927540	一向到死亡的時候
1927540	1930240	這些所有的這些恐慌
1930240	1934240	還有在它的這個十月當中
1934240	1936240	成功了以後
1936240	1939040	給它帶來的這些嚼望
1939040	1941840	凹滿這些所有的
1941840	1943540	或者是凹滿也好
1943540	1946040	空荒也好
1946040	1948340	在死亡的勉強
1948340	1950840	就是直到自己有一天
1950840	1955440	很快就死亡的這個關鍵的勉強
1955440	1957440	這些所有的教
1957440	1959840	所有的這些恐慌
1959840	1962540	都會延效暈善
1962540	1964140	都不存在
1964140	1966840	沒有什麼大不了的人都會死掉的
1966840	1971040	就是這樣子的意思
1971040	1972940	我們佛教就是這樣子
1972940	1974640	要求我們的
1974640	1977340	我們為什麼要求人生
1977340	1980140	無常呢
1980140	1982240	很多人覺得不懂得的人
1982240	1984940	或者是不深入的去思考的人
1985840	1989340	佛教天天就像自己會死掉的
1989340	1991840	這不就是一個很悲觀嗎
1991840	1994340	不是很消機嗎
1994340	1997140	其實這個不是消機和悲觀
1997140	1997640	這是什麼
1997640	2001040	這是一個非常極極的表現
2001040	2001940	極極的表現
2001940	2003740	為什麼說是極極表現呢
2003740	2006340	首先我們必須要知道
2006340	2008540	這個生命就是無常的
2008540	2010540	實際上就是無常
2010540	2011540	這個並不是說
2011540	2013740	就是一個不是無常的東西
2013840	2017340	我們去向它是無常
2017340	2019640	實際上就是無常
2019640	2021840	但是我們施俗的人
2021840	2024940	把電腦的無常的東西
2024940	2026440	施施是無常
2026440	2029440	但是施俗的人
2029440	2031940	就是認為它不是無常
2031940	2033240	它不是無常
2033240	2036140	這樣子去拼命的去追求的時候
2036140	2037640	當然因為這樣子的觀念
2037640	2039140	有些時候
2039140	2042140	對它可能帶來一點點的成功
2042140	2043840	在遊戲問題上面
2043840	2045540	遊戲是欽賞
2045540	2047640	但是它最終
2047640	2050640	真正的最終極的失敗
2050640	2053840	就是因為這種觀念導致的
2053840	2055440	就是因為沒有
2055440	2058140	它認為所有的東西都是不變的
2058140	2060040	然後去追求太多太多東西
2060040	2062540	最後這些東西都變化的時候
2062540	2065440	自己防不下
2065440	2068240	然後就是金身上收不了
2068240	2069540	金身崩潰
2069540	2071840	然後就是身體從雅堅康
2071840	2075440	最後就變成生餅等等
2075440	2078340	這些都是這樣子的原因
2078340	2082640	所以我們要修
2082640	2085140	修 修 修 修 修 無常
2085140	2088740	修 無常是非常非常地
2088740	2090740	非常重要的
2090740	2093140	各種各樣的這個比喻起
2093140	2096940	去修 無常
2096940	2098840	有各種各樣的比喻
2098840	2100840	生餅是無常的
2100840	2102140	由於本宿
