start	end	text
491220	493060	然后祈祷的时候
493060	495500	然后百字命的一百个字
495660	497220	祈祷金刚撒夺
497220	500100	我们的所有的这些罪过等等
500100	501620	这些都已经讲完了
501620	503580	那么这是一个过程
503580	504980	那么这个呢
504980	505780	就是最后
505780	507500	就是这个叫做对之离
507500	508740	这样子以后
508740	511700	四个对之离就圆满了
511700	513460	四个都圆满了
513460	516500	那么这个就是一个完整的一个
516500	517620	一个一个过程
517620	518700	一个修法
519940	522300	我们观想的时候
522300	523660	年周的时候
523740	527260	我们不可能一下子观想这么多
527260	528660	可能是很难
528660	529660	但是没关系的
529660	532420	有些时候我们年周的时候
532420	536180	有些时候我们去观想金刚撒夺
536180	539100	有些时候变观想金刚撒夺
539100	540940	变年周
540940	543020	然后有些时候
543020	545820	我们就观想这个走轮
545820	547060	观想这个走轮
547060	548980	然后变观想
548980	552820	又变念金刚撒夺的百字命
552820	554140	有些时候
554140	555620	抵干炉
555620	560100	然后重新我们的这些追国等等
560100	561060	观想这些
561060	563820	这样子轮有的就可以
563820	566540	如果不能一下子观想这么多的话
566540	568660	那也是没有问题的
568660	569340	可以这样子
571540	575100	这些我们整个的这个过程当中
575100	578460	大家一定要认真
578460	581740	比如说我们对大佐的时候很三乱
581740	583780	不专心不认真
583780	587020	时间就两个三个小时
587020	590220	但是小国就没有那么好
590220	592940	然后如果我们专心的去修的话
592940	595460	时间虽然是没有那么的长
595460	597500	比如说一个小时半个小时
597500	600140	但是效果是非常好的
600140	603180	我们现在需要的质量
603180	605460	效果是特别好的
605460	607540	我们前几天也讲过了
607540	610100	比如说我们的普提心
610100	610860	处理心
610860	613300	这些修到什么程度
613300	615420	我们自己非常的清楚
615420	618180	但是金刚撒夺的修法
618180	619300	修到什么程度
619300	620140	我们不知道
620140	623860	我们只知道这个数量完成了多少
623860	627060	但是我们的追国就清净了多少
627060	629180	我们是没有办法知道的
629180	630820	没有办法知道的情况下
630820	631500	我们怎么办
631500	636140	我们就只能这些四个对峙力
636140	639540	都专心的认真地去做
639580	640820	专心认真地去做
640820	642700	这样子就可以了
642700	646540	非常的重要
646540	649100	大家一定要
649100	652340	要上面大家一定要努力
652340	653580	这特别的重要
653580	659980	我们的安排的时间也就比较合理
659980	662460	我们一天一个小时
662460	664780	用一天一个小时
664780	666900	那么一天一个小时
666900	669980	紧独念
669980	674100	那么我们一个一天一个小时来算的话
674100	678860	那就是我们可能是需要9个月到10个月的时间
678860	682060	9个月到10个月的时间
682060	683700	如果是比观
683700	685180	一天是8个小时
685180	688900	像上班一样的去比观念
688900	691340	那就是需要30多天的时间
691340	693420	一个多月
693420	695500	那么每一天一个小时
695700	698700	我们平时我们多绝大多数的人
698700	701060	我们不可能有那么多的时间
701060	703580	只能一天一个小时左右
703580	704460	这样子的话
704460	707180	那就是9个月10个月
707180	711580	但是实际上就可能比9个月10个月
711580	713100	实际上还要快一点
713100	717380	因为我们每周都有公秀
717380	718940	应该是大家都有公秀
718940	720300	那么公秀的时候
721020	726140	我们可以多安排一点时间
726140	728460	大家一起大作
728460	729860	然后就念粥
729860	731180	大作念粥
731180	733180	那么我们公秀的时候
733180	737260	没有太多的课可以听
737260	740380	然后讨论这些也不是很多
740380	743220	我们有些有疑问的地方
743220	744500	有疑问的地方
744500	746220	大家讨论一下
746220	747260	交流一下
747260	749220	然后大家去大作
749300	750100	这样子就可以
750100	750740	这样子的话
750740	754780	每周有一个公秀的时间
755500	757100	可能是就两个小时
757100	758780	三个小时这样子的时间
759780	761020	全部加起来的话
761540	764140	我们实际上就是不需要9个月的时间
764140	766260	可能也就6、7个月
766260	767100	7、8个月
767860	772060	但是我们一般是安排9个月左右的时间
772820	776020	我们下一个就是五家庆里面的
776300	776900	第四个
776900	780820	就是曼达拉的修法
780820	782020	那么曼达拉的修法
782420	787220	我们可能是8个月9个月以后才开始讲
787220	788460	在这个时间
789060	793540	给大家有足够的时间念金刚撒多
793540	794660	因为金刚撒多
795180	797940	我们不能匆匆忙忙的
798580	799540	因为金刚撒多
799540	802100	这是我们的整个的修法当中
802780	805780	特别的重要的一个修法
806420	806940	还有一个
807100	810140	我们到时候把五个家庆全部修完了
810140	810460	以后
811260	813860	全部修完了以后我们也会建议
814140	816180	我们很多人重新修
816820	817860	一个是金刚撒多
817860	819780	另外一个就是普提心
820140	821860	这两个五家庆当中的
821860	824940	这两个我们到时候也有可能
826220	829180	如果我们修第二遍
829180	830900	第三遍全部的五家庆
831060	832180	当然是非常好的
832180	835660	但是可能我们不一定大家都能够做得到
835660	836740	这样子的话
836740	841460	也可以比如说五家庆当中的金刚撒多的修法
841460	843100	和普提心的修法
843100	844540	我们再补充一下
844540	847340	这样子也是很有必要的
848340	849700	这样子的话
849700	853380	我们念肘就是需要这样子的时间
853780	855460	然后每一天
855460	859780	比如说我们用一个小时的时间去念肘的话
859780	861740	我们之前也讲过
862300	867300	它本身修法里面它的要求
867300	869860	比如说我们打做打一个小时
869860	873220	那么三分之一的时间
873220	876820	也就是二十分钟的时间去观想
876820	877980	去观想
877980	882220	但是观想的时候我们也可以念肘
882220	884820	但是主要是观想
884820	890860	如果是念肘和观想没有办法同时进行的话
890980	893180	那就是先不念肘
893180	894500	先观想
894500	897460	然后生下来的三分之二的时间
897460	900740	也就是四十分钟的时间念肘
900740	901500	这样子的话
901500	904020	我们念肘的时间只有四十分钟了
906580	907460	这样子的话
907460	909500	可能时间就需要更多时间
909500	915740	所以我们虽然它的要求是这样子
915740	917980	但是我们尽量的先
918020	921380	在稍微比较短一点的时间当中
921380	924620	去完成观想
924620	925580	这些
925580	927100	前几天我们也讲过了
929100	932780	开始修金刚撒夺的
932780	937060	在一段时间当中我们专门去观想
937060	937900	这样子以后
937900	941220	后来后面可能观想方面
941220	943580	可能不需要花太多的时间
943580	945620	那就是一个短短的时间
946420	947020	五分钟
947060	949140	十分钟这样子的时间当中
949140	950580	我们观想
950580	951980	然后观想完了以后
951980	953980	然后在后面
953980	956700	念肘的时候需要观想
956700	958460	这并不是不需要观想
958460	960340	但是刚才讲过了
960340	962980	我们一边念肘
962980	965140	然后一边观想
965140	968260	这个是这样子是可以的
970820	975980	这样子以后我们就把十万遍
976340	980820	十万遍白子宁念完
980820	984580	然后同时基本上大部分的
984580	991540	大部分的金刚撒夺的白子宁
991540	994100	也是念肘的时候
994100	997940	也是有具备四个对之力
997940	1001220	我们不能说从头到尾一点都不散乱
1001220	1002980	这个是没办法做到的
1003060	1009540	但是大部分的时间是比较专心的
1009540	1012420	比较人人的去观想
1012420	1013300	这样子的话
1013300	1018380	就完全可以说我们之前的
1018380	1022300	所有的这些罪过都是可以得到
1022300	1024340	这个情经的
1024340	1028620	比如说撒到阴王等这些普通的
1028620	1032500	一般人就容易反得这样子的罪过
1032660	1035500	还有比如说局势阶
1035500	1037020	菩萨阶
1037020	1038420	弥陈阶等等
1038420	1041860	这些所有的这些反正
1041860	1044220	我们截至现在为止
1044220	1048180	之前的这些所有的这些罪业
1048180	1049780	都是可以情经的
1049780	1054140	这个是佛经里面在反腐的提到过
1054140	1055460	昨天我们也讲过
1055460	1059740	我们可以佛经的内容
1059940	1061180	我们也可以这样子
1061180	1063060	可以完全可以这样子理解
1063060	1066340	它也没有什么了意不了意的
1066340	1067540	这样子的说法
1067540	1071820	这个就是非常的有意义的一个修法
1073820	1074180	好
1074180	1078780	这是我们下一步怎么去年轴
1078780	1082100	年轴的同时怎么去观想
1082100	1084100	就是关于这些方面了
1084100	1084900	那么接下来
1084900	1089460	还有一个就是我们昨天还没讲完的
1089780	1091980	这个内容我们继续讲
1091980	1093860	那么刚才我们讲过了
1093860	1097260	首先我们关乡
1097260	1102540	就是金刚沙朵的百姿名的干炉
1102540	1105420	就是进入我们的审题
1105420	1108580	然后通过干炉
1108580	1114620	把我们的所有的之前的这些各种各样的
1114700	1117980	坠谷全部重习
1117980	1119460	洗得干干净净
1119460	1122540	以后这些都我们昨天已经讲过了
1122540	1123460	这个之后
1123460	1125580	然后我们关乡什么呢
1125580	1128100	现在我们关乡
1128100	1133820	这些所有的这些坠谷清净了以后
1133820	1136620	然后我们再关乡我们的审题
1136620	1140620	就变成了一个非常纯洁
1141060	1145820	投民 情经的这样子的审题
1145820	1149940	然后再关乡
1149940	1153780	投丁的金刚沙朵的百姿名
1153780	1158380	再一次讲干炉
1158380	1163740	然后干炉由从我们的投丁进入我们的审题
1163740	1165460	然后我们审题的
1165460	1168220	包括收脚的脚之头
1168220	1173420	收脚之头都是充满干炉
1173420	1175580	满满的干炉
1175580	1178820	比如说玻璃被关满了
1178820	1180460	牛奶一样
1180460	1182860	内外都是清洁的
1182860	1184900	就是关乡为这样子
1187300	1189940	然后关乡的时候
1189940	1191980	我们再关乡
1191980	1193540	金刚沙朵
1193540	1196420	告诉我们金刚沙朵
1196460	1198740	这个之前我们也可以关乡
1198740	1200900	金刚沙朵我们开始关乡的时候
1200900	1205540	就是关乡把金刚沙朵关乡为非常严肃的
1205540	1206820	非常严肃的
1206820	1210860	这看起来就是有点点不高兴的这样子的样子
1210860	1215180	然后这个时候我们就关乡
1215180	1218060	金刚沙朵小脸
1218060	1222660	然后就是很高兴的样子
1222660	1224340	我们关乡成这样子的
1224900	1233060	然后我们第二次将干炉充满身体的时候
1233060	1235420	这个时候我们就关乡
1235420	1242060	我们因为通过金刚沙朵的百姿命的干炉
1242060	1243940	干炉我们昨天讲过
1243940	1247460	实际上这是金刚沙朵的智慧
1247460	1249820	通过金刚沙朵的智慧
1249820	1250860	我们关乡
1251100	1253580	我们得到了四个关钉
1253580	1256980	四级关钉
1256980	1258780	比如说宝贫关钉
1258780	1260100	秘密关钉
1260100	1261100	智慧关钉
1261100	1261860	局域关钉
1261860	1262900	就四个关钉
1262900	1266740	我们关了钉的
1266740	1271900	大家应该基本上就是知道四个不同称词的关钉
1271900	1276580	大家应该可能是大概的知道
1276580	1279540	然后我们这个时候我们关抢
1279780	1285100	我们通过金刚沙朵的干炉
1285100	1288860	我们现在就是获得了四个关钉
1288860	1289340	这样子
1289340	1293700	我们如果关乡得非常的认真
1293700	1295300	关乡很好的话
1295300	1299180	这个跟实际上真正的关钉是一样的
1299180	1302020	有一样的效果
1302020	1305460	比如说我们犯了密称戒
1305460	1307460	犯了密称戒以后
1307580	1309060	我们禅会以后
1309060	1310780	我们再守
1310780	1314580	在此的守密称戒
1314580	1316900	我们可以这样子允许这样守
1316900	1318100	再守的时候
1319100	1326220	如果我们假设找不到某一个商势
1326220	1328580	一个某一个人给我们管的话
1328580	1330860	我们就是关乡金刚沙朵
1330860	1332580	关乡金刚沙朵
1332580	1337540	我们就是通过这种关乡的方法来守关钉
1337540	1343340	然后就完全可以恢复我们的密称戒
1343340	1346140	然后完全是可以恢复密称戒
1346140	1348100	所以这个是很有意义
1348100	1352380	但是我们这一生当中从来没有关过顶的话
1352380	1357780	第一个顶就是一定要由上师来给我们管
1357780	1359380	上师给我们管
1360060	1363340	然后只要有了第一个关钉
1363340	1365740	以后其他的关钉
1365740	1369260	我们可以通过这样子的关乡来关
1369260	1374820	关乡的关钉通过关乡我们获得的关钉
1374820	1377660	和上师给我们关的钉
1377660	1381140	实际上小国都是一样的
1381140	1384900	所以在这个时候我们关乡
1385060	1389540	我们获得了四种关钉
1389540	1391020	四种关钉
1391020	1399100	然后四种关钉它的作用是什么呢
1399100	1401620	因为我们得到了四种关钉
1401620	1403420	就是通过这四个关钉
1403420	1408300	情经了四种障碍
1408300	1410100	四种障碍
1410100	1411740	四种障碍是什么呢
1411740	1413860	第一个就叫做业障
1414060	1417020	业障就是我们杀到阴亡等等的
1417020	1420180	这些罪国叫做业障
1420180	1422540	然后就是烦恼障
1422540	1425940	烦恼障就是比如说我们内心当中的
1425940	1429820	贪沉吃等等各种各样的烦恼
1429820	1431540	也是一种障碍
1431540	1433700	这叫做烦恼障
1433700	1438460	然后第三个锁值障
1438460	1443820	锁值障它虽然不是很明显的
1444540	1446780	糟糕的这种烦恼
1446780	1449940	但是它也是一种障碍
1449940	1453660	它对我们的成佛是有一定的阻碍
1453660	1458580	它主要是它的本质它的心质
1458580	1461060	是无名无名
1461060	1468900	这个就是一个稀尾的障碍的障碍的障碍
1468900	1471700	然后最后一个障碍
1471860	1474660	第四个障碍就叫做稀奇
1474660	1475780	稀奇长
1475780	1481180	稀奇就是我们的传奇的一个非常稀尾的
1481180	1483980	稀尾的障碍
1483980	1486140	就是第一个业障
1486140	1489740	业障就是我们普通的人
1489740	1492540	去容易反的这些杀到阴亡
1492540	1495700	很粗大的障碍
1495700	1497500	然后就是烦恼
1497500	1500500	再以后就是锁值障
1500900	1503460	然后最后的障碍
1503460	1506860	最后的障碍是非常的稀尾的
1506860	1508580	非常稀尾的
1508580	1511860	那么烦恼
1511860	1513860	非常稀尾的烦恼
1513860	1520180	是烦恼的传奇
1520180	1522980	就是一种很稀尾
1522980	1526380	就是跟我们的阿莱耶稣有关系
1526500	1528820	平时我们现实生活当中
1528820	1532620	就是不太容易感觉的出来
1532620	1538460	但是对成佛有一定的阻碍
1538460	1543460	所以这个叫做稀奇传细的障碍
1543460	1546460	这个是最后的时候断掉
1546460	1550020	我们现在当然实际上是不是断掉了
1550020	1551980	这是我们观想而已
1551980	1553500	观想而已
1553500	1554940	这观想有没有用
1555100	1556340	实际上是没有断掉
1556340	1558980	我们这样子观想有用吗
1558980	1560020	有用的
1560020	1563980	观想也是一种原起
1563980	1567220	观想也有一定的帮助
1567220	1570980	虽然档下还没有断掉四个障碍
1570980	1576140	但是对我们的修心和真实的断出
1576140	1578300	这些烦恼是有一定的帮助的
1578300	1581100	所以这是要这样子的观想
1582020	1584940	通过活得了四中观顶
1584940	1588420	然后清津了四中追也
1588420	1589420	然后第三个
1590500	1592260	我们在观想
1592260	1596580	我们得到了佛的私神
1596580	1599540	佛的私身的国位
1599540	1600820	私神是什么呢
1600820	1602820	平时我们讲三圣
1602820	1604140	法神
1604140	1606660	然后就是宝神
1606660	1608380	然后最后就是华神
1608380	1610980	这个我们大家平时都知道
1610980	1614060	然后四神在密法里面
1614060	1617540	平时都是讲五知晖和私神
1617540	1619700	四圣五知晖
1619700	1621700	是密法里面平时都讲
1621700	1623220	四神
1623220	1625260	四身第四是什么呢
1625260	1627420	叫做本体圣
1627420	1629100	本体圣
1629100	1632580	法神和本体圣有什么差别呢
1632580	1634660	就是我们的佛心
1634660	1637700	我们每一个人的心的本心是佛心
1637700	1640580	那么佛心的佛心
1640620	1643780	它是光明佛心
1643780	1645700	是我们可以这样子理解
1645700	1648060	佛心有两个部分
1648060	1650140	一个是光明的部分
1650140	1651260	光明的部分
1651260	1652460	另外一个呢
1652460	1655020	佛心的这个孔心的部分
1655020	1658020	那么这个我们分四个
1658020	1659660	私神的时候
1659660	1661300	私神的时候呢
1661300	1664340	这个光明的部分就叫做法神
1664340	1665380	法神
1665380	1669500	然后这个光明的另外的一面呢
1669500	1670900	就是孔心
1670900	1673060	这个孔心的部分呢
1673060	1675820	就叫做本体圣
1675820	1677260	本体圣
1677260	1679420	如果我们讲三圣
1679420	1682020	讲三圣的时候呢
1682020	1684780	这个光明和孔心是不分开的
1684780	1687900	这两个的这个综合
1687900	1689500	就叫做法神
1689500	1693060	但是现在做了一个本体圣的时候呢
1693060	1695220	就把这两个分开了
1695220	1697500	分开光明和孔心分开了
1697500	1699100	光明的部分呢
1699100	1701140	就叫做法神
1701140	1701860	然后呢
1701860	1703300	孔心的部分呢
1703300	1705380	就叫做本体圣
1705380	1707140	实际上
1707140	1708740	是实际上呢
1708740	1712140	跟这个三圣和私神是没有什么
1712140	1713580	没有什么差别的
1713580	1715180	那我们这个时候呢
1715180	1717060	我们就是观想
1717060	1722660	我们现在通过金刚沙朵的这个甘露啊
1722660	1726700	甘露就获得了私神啊
1726700	1731300	佛的四神的这个国位
1731300	1732220	啊国位
1732220	1733500	那国位是不是
1733500	1734260	是不是意思
1734260	1735900	就是我们现在就称佛了
1735900	1737260	还不是啊
1737260	1741460	就是说我们通过这个金刚沙朵的这个修法
1741460	1743900	现在我们的内心当中啊
1743900	1747060	就是获得了一个通过这个修法
1747060	1748700	就在我们的心里啊
1748700	1750780	就是拨下了一个
1750780	1754340	让我们将来很快啊
1754380	1757820	能够获得佛的四神的一个
1757820	1760540	拨下了一个这样子的中子啊
1760540	1761700	或者是说啊
1761700	1766820	给我们给给我们一个这样子的能量啊
1766820	1768060	这个能量啊
1768060	1768900	现在啊
1768900	1772420	就是就出存在我们的心里
1772420	1774820	我们的阿来耶稣当中啊
1774820	1777060	就是实际实际的意思
1777060	1777820	就是这样子
1777820	1779020	这个是真实的啊
1779020	1780140	我们如果
1781140	1782780	观想的啊
1782780	1784140	很专心啊
1784140	1787380	很很很投入这样观想的话
1787380	1789940	确实是我们通过这个观想
1789940	1792220	我们会获得啊
1792220	1794580	会获得这个将来啊
1794580	1796100	很快就能够啊
1796100	1799620	让我们获得佛的四神的啊
1799620	1802220	这样子的这个能力啊
1802220	1803260	能量啊
1803260	1805180	或者是这个力量啊
1805180	1806780	这个我们现在获得了啊
1806780	1808780	现在虽然还没有成佛
1808780	1809780	但是呢啊
1809780	1811940	就是获得了一个成佛的一个
1811940	1812900	一个啊
1812900	1814380	这个能量
1814380	1817020	那么这个能量就是通过我们的
1817020	1818140	未来的啊
1818140	1819700	这个修发啊
1819700	1821700	修发就很快的啊
1821700	1822620	成数
1822620	1824140	成数了以后呢啊
1824140	1825020	最终啊
1825020	1826340	是真正的啊
1826340	1827460	最终呢啊
1827460	1828780	就不是一个能量
1828780	1831100	最终是真实的这个成佛啊
1831100	1833660	这个都要都要观想啊
1833660	1834820	大家啊
1834820	1835460	这个时候呢
1835460	1838100	我们要观想啊
1838100	1839980	另外一个呢
1839980	1841220	就是思中
1841220	1842940	思中智慧啊
1842940	1844500	获得了思中智慧
1844500	1846300	那思中智慧呢啊
1846300	1848180	就是简单的说啊
1848180	1851540	这些都是我们以后这个学迷的时候啊
1851540	1853380	我们可以去想起的
1853380	1854060	可以去学
1854060	1854860	现在呢
1854860	1857340	我们简单的理解了解一下
1857340	1857900	就可以了
1857900	1859580	不需要那么的深入啊
1859580	1861420	这个就是因为以后的
1861420	1861780	啊
1861780	1863740	以后的学习的内容
1863740	1864580	那现在呢
1864580	1866980	我们就是大概的去啊
1866980	1867780	去啊
1867780	1869460	观想一下就可以了
1869460	1870940	这个啊
1870940	1873780	那么这个四个不同的管顶
1873780	1875380	就有四种智慧啊
1875380	1877460	我们现在观想这个四
1877460	1880020	获得了思中智慧啊
1880020	1880500	这样子
1880500	1882620	那这样一共就是有啊
1882620	1885420	一共是首先是四个关顶啊
1885420	1886060	然后呢
1886060	1887780	通过四个关顶啊
1887780	1889780	这个断除了啊
1889780	1891260	思中障碍
1891260	1893100	然后就是断出四个障碍
1893100	1895860	就获得了思中智慧啊
1895860	1896500	然后呢
1896500	1898220	也就得到了四神
1898220	1899980	佛的四神的啊
1899980	1901500	这个啊
1901500	1902940	这个能量啊
1902940	1904420	或者是中子啊
1904420	1907900	这个我们叫的一个一个的观想啊
1907900	1909340	那么这些呢
1909340	1911340	这是我们心里怎么去想啊
1911340	1911900	就可以了
1911900	1913180	简单的
1913180	1914500	就是比较简单的啊
1914500	1916020	就这么去想啊
1916020	1917620	那我们现在目前啊
1917620	1918940	这个佛的师生啊
1918940	1921140	还有这个四个关顶呢
1921140	1921740	还有这个
1921740	1925300	通过四个关顶所得到的思中智慧啊
1925300	1928540	这些我们都不是很啊
1928540	1930620	理解的不是很偷车啊
1930620	1931980	但是没有关系啊
1931980	1933500	因为我们现在呢
1933500	1935340	就是修假形啊
1935340	1937700	这个我们实际上这个修法啊
1937700	1940820	这些是我们修金刚撒夺的时候
1940820	1942300	就随便啊
1942300	1943300	要修
1943300	1944220	要观想一下
1944220	1945980	但是中间啊
1945980	1946900	就不是这些了
1946900	1948500	中间是这个常会
1948500	1952260	中间我们的中间核心的修法
1952260	1953620	核心的内容呢
1953620	1955140	就是四个对致力啊
1955140	1956460	四个对致力
1956460	1959820	如果我们把这个四个对致力做好的话啊
1959820	1960740	做好的话
1960740	1962060	那这些关项呢
1962060	1964580	简单的观想一下就可以啊
1964580	1967500	听起来这个很多的内容很复杂
1967500	1967980	但是呢
1967980	1970180	实际上我们观想的时候啊
1970180	1971700	就不复杂的啊
1971700	1974340	简单这么观想就可以了
1974340	1975380	啊
1975380	1977220	这些
1977220	1978020	然后啊
1978020	1980900	这些我们都观想完了以后呢
1980900	1983220	然后最后我们再观想啊
1983220	1984700	金刚撒夺啊
1984700	1987340	现在我们刚开始观想的时候呢
1987340	1989980	就观想了一个很严肃的金刚撒夺了啊
1989980	1990540	现在呢
1990540	1993620	我们的这个追国基本上啊
1993620	1994780	就是情经了
1994780	1997460	然后也就得到了这个佛的啊
1997460	1999900	加持观定这样之后呢啊
1999900	2000780	金刚撒夺
2000780	2002460	我们现在就是观想啊
2002460	2003740	金刚撒夺
2003740	2005340	面戴笑容啊
2005340	2006340	他也就高兴了
2006340	2008660	因为我们参会做得不错啊
2008660	2009860	这样子观想
2009860	2010660	然后呢
2010660	2012500	金刚撒夺告诉我们啊
2012500	2014020	就是山南子啊
2014020	2014980	你的啊
2014980	2017700	这个所有的这些追国啊
2017700	2018780	导辞啊
2018780	2020620	就是全部情经了啊
2020620	2022220	就金刚撒夺告诉我们啊
2022220	2023940	这是我们自己观想的啊
2023940	2024460	实际上
2026140	2027220	然后呢
2027220	2028380	这个观想啊
2028380	2030140	完了以后呢啊
2030140	2033300	这个金刚撒夺的这个这种观想完了以后呢
2033300	2035460	然后我们再观想啊
2035460	2039100	金刚撒夺这个说完这句话以后呢
2039100	2040540	然后就融啊
2040540	2041900	就融入啊
2041900	2043300	到我们的身体啊
2043300	2044580	就融为一体
2044580	2046620	那这个是之前啊
2046620	2048060	我们这个之前呢
2048060	2050700	我们没有把我们自己观想为金刚撒夺
2050700	2051660	为什么呢
2051660	2055060	就是因为我们的这个追国啊
2055060	2056260	还没有啊
2056260	2058180	情经还没有情经
2058180	2061420	所以我们没有把自己观想为金刚撒夺啊
2061420	2062260	那么现在呢
2062260	2065100	我们通过这个金刚撒夺的修发
2065100	2068380	把我们的所有的这些追国都情经了
2068380	2069940	那情经了以后呢
2069940	2071620	啊实际上
2071620	2076140	这个这个是密法的最基本的这个这个观点啊
2076140	2081260	我们跟金刚撒夺或者是我们跟佛的这个差别是什么呢
