start	end	text
454240	458200	因为我们自己的资深的业障神众
458200	466040	虽然通过文思了解了一点点空性
466040	466640	但是呢
466640	469280	始终就是没有办法征物
469280	471520	没有办法体会到
471520	473800	理论上是很清楚
475320	476200	什么是空性
476200	477440	这些都是很清楚了
477480	478280	但是呢
478280	483680	就是一直都没有办法体会
483680	487680	那么这个就是因为业障神众
487680	490800	所以金刚撒度反复修
490800	493680	然后就是集累资粮的方法
493680	495480	就是满账
495480	498160	满账特别的重要
498160	499760	然后第三个呢
499760	502320	那就是上士于家
502320	507400	上士于家跟这个证物是有更加的有关系
507400	508600	更加的重要
508600	511400	这三个特别特别的重要
511400	515080	一定要大家一定要高度的这个忠实
515080	518560	凡是想解脱的
518560	520800	凡是想证物的
520800	524320	那么就是必须要这个忠实
524320	526240	无家性尤其是忠实
526240	528400	这个后面的这几个特别的重要
529480	530320	好
530320	530840	今天呢
530840	534640	我们开始讲这个无家性里面的这个满账了
534640	535920	那么满账了
535920	536840	它本身
536840	537720	我们刚才讲了
537720	541240	它就是为了积累资粮
541240	544280	那么积累资粮的方法呢
544280	545440	虽然是有很多
545440	547840	尤其是大乘佛教里面
547840	549360	积累资粮的方法很多
549360	551560	比如说像七知宫
551560	552240	七知宫
552240	554560	大乘佛教的这个七知宫
554560	558080	我们念这个普贤心愿品的时候呢
558080	559040	就是开头
559040	563800	就是一开始的时候就开始念这个七知宫
563800	566320	这个贤宗里面有
566320	572480	七知宫就是大乘佛教的一个积累资粮的最最最殊胜
572480	574200	这样子的方法
574200	575000	但是呢
575000	576840	满账了
576840	578880	就更加的殊胜
578880	580120	更加的重要
580120	581560	那为什么这么讲
581560	583000	比如说我们平世
584400	588080	平世供佛供一朵华
588080	590440	或者是供某一个公品
590440	593240	那么它就是一朵华而已
593920	596240	比如说我们供水
596240	599480	那也就是几杯水而已
599480	603040	华就是一朵鲜花
603040	603800	水呢
603800	606400	那就是几杯水
606400	607840	任何一个公品呢
607840	612800	它就是一个独立的一个这样子的一个公品
612800	614600	它不是一个整体的
614600	615560	就华就是华
615560	616280	水就是水
616280	617320	这样子
617320	619360	那满账了就不是这样子了
619400	624040	满账了它就是一个整体的一个公品
624040	625040	整体的公品
625040	626960	它不是一个档格的
626960	629760	它就是一个整体的公品
629760	631360	这个我们等一下要讲
631360	632880	它怎么样是一个公品
632880	634240	因为这个里面呢
634240	639880	所有的这些这个公品都保含了
639880	640920	这个满账了
640920	642280	我们讲满账的时候
642280	645400	尤其是讲这个三身满账的时候
645400	647040	华身的插土
647040	648440	宝身的插土
648520	650160	法神的插土
650160	654920	以及这些插土当中的所有所有所有的这些公品呢
654920	657720	都已经在这个满账了当中
657720	659480	所以这个满账了呢
659480	664000	它是一个全面的一个整体的
664000	669080	就是覆盖全面的一个这样子的非常熟成的这个公品
669080	671200	那其他的公品呢
671200	673440	那就是不是这样子
673440	675240	都是档格的这个公品
675240	678280	所以只有这个这个这个差别
678320	682760	莲花生大师啊曾经说过啊
682760	684640	莲花生大师说过啊
684640	689480	比如说我们像这个佛啊
689480	690880	像三宝啊
690880	694720	这样子的特别特别的书生的这个福天啊
694720	696440	前面啊
696440	698720	供这个以次啊
698720	700520	这是一次啊
700520	704600	供以边或者供一次这个满账了啊
704640	711560	然后这个供之供以边满账满账了的这个这个功德啊
711560	712680	功德啊
712680	714360	就是佛啊
714360	716320	就是化啊
716320	718000	成千上万年啊
718000	720920	这样这个功德都是讲不完的啊
720920	723520	无数大界当中都讲不完
723520	726680	就是有这么大的这个功德啊
726680	728040	然后就是说
728040	729240	如果我们啊
729240	734200	在这个像三宝上士三宝的这个前面啊
734200	735680	供这个满账
735680	738040	然后自己发圆啊
738040	739080	这样子的话
739080	741840	那这个任何一个圆啊
741840	743400	都可以实现的啊
743400	745600	任何一个圆都可以实现
745600	747240	所以
747240	748280	满账了呢
748280	749320	我们啊
749320	753280	一定一定要供这个功德是非常非常啊
753280	754480	书生的啊
754480	756560	这个功德是非常非常大
756560	760720	一定要这个供满账了特别的重要啊
760720	761640	然后呢
761640	762880	供满账了啊
762880	764080	什么时候供呢
764080	765840	平时我们这次呢
765840	767760	修五家行啊
767760	769720	所以就是每天都要供啊
769720	771640	那平时这个满账了
771640	773520	的这个供这个
773520	774160	呃
774160	775240	里面也讲过了啊
775240	776240	我们什么时候供呢
776240	777720	比如说啊
777720	779440	比如说我们啊
779440	782040	这个对本尊啊
782040	783840	对这个佛啊
783840	784880	菩萨啊
784880	787040	特别有信心的时候啊
787040	789880	相到这个佛菩萨的时候啊
789880	792640	然后我们去供这个满账了啊
792640	794000	还有就是我们对
794000	796760	像法王如一宝这样子的上士啊
796760	798720	生起特别好的啊
798720	799720	信息啊
799720	802280	或者是我们非常的想念啊
802280	804400	这个上士的时候呢
804400	805600	也供啊
805600	807600	这个满账了啊
807600	808920	或者是我们啊
808920	810360	自己啊
810360	811520	早醉了啊
811520	813480	需要忏悔的时候呢
813480	816560	也可以供这个满账了啊
816560	817880	供这个满账了
817880	819840	那所以就是满账了
819840	822080	在这些时候都是一个
822120	824680	非常非常重要的啊
824680	826440	这个积累啊
826440	828800	这个资良和福报的啊
828800	832680	一个非常熟悉的这个方法啊
832680	835160	那这个如果我们讲这些
835160	836640	修法的功德的话呢
836640	838720	这五家星的这个修法啊
838720	839480	的功德呢
839480	841760	一个比一个好啊
841760	844240	看起来每一个都是特别特别了不起
844240	846800	不可思议的这样子的啊
846800	848000	实际上就是这样子
848000	849760	因为这五个家星呢
849760	851600	所有的修法当中啊
851600	853480	所有的修法当中就是
853480	856600	最殊胜的最需要的啊
856600	859440	尤其是我们这样子先还没有这个
859440	860160	真武的人
860160	863200	还没有成佛的人来将啊
863200	865080	是最最最关键
865080	866400	最最最重要的这个
866400	867440	五个啊
867440	868240	不同的修法
868240	868720	所以呢
868720	869920	我们听起来啊
869920	871200	就是这些修法
871200	873040	一个修法比一个修法好
873040	875800	一个修法比一个修法功德大啊
875800	878160	是实际上就是这样子的
878160	880560	所以这满账了呢
880640	881960	特别特别的啊
881960	882480	书生
882480	885680	我们一定要通过满账了啊啊
885680	887480	积累福报
887480	888040	然后呢
888040	889320	积累福报了以后呢
889320	891800	虽然我们不是啊
891800	894760	求这个时间的这个福报啊
894760	896640	比如说为了发财啊啊
896640	897640	不是为了这个
897640	898880	但是啊
898880	900160	这个满账了
900160	903560	他本来就是积累积累福报的啊
903560	906400	积累了很大的福报的时候呢
906400	906880	然后
907880	908240	啊
908240	911200	这些五职财富呢
911200	911720	啊
911720	913160	自然而然呢
913160	914400	也会有的啊
914400	916760	但是也不是说我们今年呢
916760	917440	修满账了
917440	918280	明年就发财
918280	920160	也不一定是这样子啊
920160	922920	但是这个因果不徐啊
922920	929080	我们虽然不是求这个实书时间的这个这个发财啊
929080	929760	但是呢
929760	930440	那满账了
930440	932760	本来就是这个你求和不求都是
932760	935400	他本身就是有这个作用啊
935440	937800	这这就是因果关系啊
937800	938480	因果关系
938480	940000	他就是自然的规律
940000	942200	他就是暂时啊
942200	945840	让大家拥有这个五职财富啊
945840	946360	然后呢
946360	947560	更重要的呢
947560	951320	就是因为有了这样子的这个这个这个福报的时候
951320	953240	有了有了福报的时候呢
953240	954320	然后啊
954320	956560	人的这种善念啊
956560	958760	人的这种观念啊
958760	961120	全部都是很正面的
961120	962600	没有福报的时候呢
962600	965000	没有福报的一个表制啊
965040	967800	没有福报的一个表现是什么呢
967800	969280	一个人啊
969280	971360	想出来的这些事情啊
971360	972560	做出来的事情
972560	974520	说出来的话啊
974520	976400	都是负面的啊
976400	978760	都是造嘴的啊
978760	979520	都是造嘴
979520	982320	这个就是因为没有福报啊
982320	983040	因为没有福报
983040	985720	他心里是没有办法产生啊
985720	987360	这个善念啊
987360	989280	没有办法产生善念啊
989280	991680	想起来的都是电脑啊
991680	994920	黑白电脑的这样子的造罪追业的
995080	995840	说话
995840	997840	做实啊
997840	998920	那么这个是什么呢
998920	1000840	这就是因为没有福报啊
1000840	1001520	没有福报
1001520	1002720	没有资良啊
1002720	1003880	人自然就是这样
1003880	1005240	那我然后呢
1005240	1007360	这就是一个恶心循环啊
1007360	1009160	因为没有福报
1009160	1011720	没有这个没有没有福报啊
1011720	1015920	然后就是就是产生这么多的各种各样的啊
1015920	1016880	邪啊
1016880	1018880	邪念邪见啊
1018880	1019400	然后呢
1019400	1020640	造罪啊
1020640	1023000	然后这个罪造了罪以后呢
1023000	1024840	然后更加的啊
1025240	1026520	受苦啊
1026520	1028760	那这就是一个恶心循环啊
1028760	1029880	所以呢
1029880	1031360	这个积累资料呢
1031360	1033000	也很重要啊
1033000	1034520	我们有些人呢
1034520	1036440	有些学佛的人呢
1036440	1037720	他们还不动啊
1037720	1038880	说我不求福报
1038880	1040320	我不要福报啊
1040320	1041440	但不是这样子
1041440	1043640	福报这个就是就是就是
1043640	1045000	没有听明白啊
1045000	1046800	福报我们是需要的
1046800	1049640	大家都需要福报啊
1049640	1051840	但是我们的这个福报呢
1051880	1053720	不是为了这个啊
1053720	1055160	实属发财
1055160	1056120	为了发财
1056120	1057120	为了健康
1057120	1059120	不是这种福报啊
1059120	1061400	这个福报就是让我们啊
1061400	1063480	真无空心啊
1063480	1067120	让我们这个小除所有的这些罪业啊
1067120	1069880	让我们尽快能够成佛
1069880	1071040	成就啊
1071040	1076040	那么这种这个这个福报呢
1076040	1077920	任何人都不要拒绝啊
1077920	1080360	任何人都任何人都需要啊
1080360	1081600	任何人都需要
1081600	1083840	所以我们是需要这个福报的
1083840	1084280	但是呢
1084280	1086160	我们这个福报呢
1086160	1087520	不要啊
1087520	1088920	这个目标啊
1088920	1092280	不要就这个失俗的发财啊
1092280	1095080	就是失俗的这个升官发财
1096240	1097360	等等啊
1097360	1100320	就不需要这种福报啊
1100320	1102440	那可以怎么讲啊
1102440	1104040	可以理解可以这样的理解
1104040	1104880	但是呢
1104880	1106160	我们啊
1106160	1107320	没有福报的话呢
1107320	1109480	也不能不能成佛了啊
1109480	1109960	所以呢
1109960	1111320	这个福报
1111320	1112680	我们现在讲的福报
1112680	1114840	或者是我们这样的这个资量啊
1114840	1116600	有两种资量啊
1116600	1119520	汇资量和这个腹资量
1119520	1121400	福德资量啊
1121400	1124600	那汇资量就是真无空心啊
1124600	1126600	这两个之间啊
1126600	1129000	有非常密切的关系
1129000	1131200	这两个是相互依赖啊
1131200	1132840	相互依赖的
1132840	1134040	所以就是说
1134040	1135480	我们如果啊
1135480	1138520	有这个啊
1138520	1139920	腹资量啊
1139920	1140600	这样子的话
1140600	1141880	就会有啊
1141880	1145160	会有这个汇资量啊
1145160	1148320	那腹资量就是通过这个满渣来
1148320	1149960	可以修出来的啊
1149960	1152040	腹资量这个资量呢
1152040	1154320	我们自己可以创造啊
1154320	1154960	可以创造
1156240	1158240	然后有了这个腹资量啊
1158240	1160440	然后才可以有这个汇资量
1160440	1161520	可以真无啊
1161520	1162440	所以呢
1162440	1165200	福报是非常非常重要啊
1165200	1166520	大家都需要
1166520	1167840	刚才刚刚讲啊
1167840	1168880	没有福报了
1168880	1169680	以后呢
1169680	1173120	不但是人没有这个人贫穷啊
1173120	1175440	而且这种人的想法啊
1175440	1179120	人的思想也是非常的贫穷啊
1179120	1179600	贫穷
1179600	1182160	人在物质方面贫穷啊
1182160	1183480	是没有太大问题
1183480	1184240	但是呢
1184240	1186680	如果是人精神方面啊
1186680	1187720	不穷啊
1187720	1188640	这样子的话
1188640	1189960	也也可以的
1189960	1190760	但是呢
1190760	1191840	因为没有福报
1191840	1193720	跟没有现实的这个
1193720	1195760	没有这个物质财富是不一样
1195760	1196800	物质财富没有
1196840	1197240	但是呢
1197240	1198840	你人啊
1198840	1201640	精神方面的精神财富是可以有的
1201640	1203720	但是没有福报了以后呢
1203720	1206920	这两个都这两个都不会有啊
1206920	1209120	所以福报特别的重要啊
1209120	1210920	那这个啊
1210920	1212800	所以我们就是要啊
1212800	1214560	修这个满扎啊
1214560	1218200	修满扎拉的这个目的呢
1218200	1219240	简单说啊
1219240	1220920	就是这样子啊
1220920	1223960	接下来我们修满扎拉的时候呢
1223960	1226720	我们首先要准备啊
1226720	1230080	一些一些这个这个公聘
1230080	1230960	那首先当啊
1230960	1233080	这个是满扎啊
1233080	1234040	这个满扎呢
1238720	1240120	三个部分啊
1240120	1244000	那这个就是满扎的这个集盘啊
1244000	1245520	这个满扎的集盘
1245520	1246160	这是一个
1247200	1247880	然后呢
1247880	1249440	第二呢啊
1249440	1250920	这三个啊
1250920	1253400	就叫做这个贴微闪啊
1253400	1254240	贴微闪
1254240	1255600	这三个圈
1255600	1256560	这是第二啊
1256600	1258520	第三就是这个保定啊
1258520	1259800	第三就这个保定
1259800	1261840	那么满扎了啊
1261840	1265920	就是以这三个东西组成的啊
1265920	1268000	那这叫做这个满扎了
1268000	1270760	那么满扎了这个名词呢啊
1270760	1272440	就是繁文啊
1272440	1274920	繁文的这个啊
1274920	1275720	音啊
1275720	1276960	繁文的音
1276960	1278000	满扎了
1278000	1280720	意思就是说是坦诚啊
1280720	1282040	满扎了就是坦诚
1283280	1285120	坦诚的意思啊
1285160	1287600	那这个呃
1287600	1290080	首先我们得准备这个满扎了啊
1290080	1291280	那个佛经里面呢
1291280	1294480	讲如果是我们积累自量的话呢
1294480	1299920	既用用来用来这个积累自量的满扎了啊
1299920	1301600	最好就是有宜宙啊
1301600	1302680	有这么高啊
1302680	1304000	从这里到这边啊
1304000	1304840	宜宙这么高
1305840	1307960	但是这么高的这个满扎呢
1307960	1308840	第一个呢
1308840	1310360	我们可能呃
1310360	1311400	这个满扎了呢
1311400	1313040	也有点鬼啊
1313040	1314440	也有也有可能有点鬼
1314680	1315920	尤其是更重要的呢
1315920	1318480	我们拿在手里面去供的话呢
1318480	1319920	因为太大了啊
1319920	1323080	可能有些时候也就不方便啊
1323080	1325320	但是这个我们就根据啊
1325320	1326880	自己的情况啊
1326880	1327360	满扎了
1327360	1328600	那这个满扎了呢
1328600	1330200	就是就是有点小啊
1330200	1331440	稍微比这个大一点
1331440	1332960	是比较方便啊
1336680	1339360	如果有这个宜宙这么高的满扎了啊
1339360	1340720	那也是很好的啊
1340720	1342000	那这个呢
1342000	1343120	这种满扎了呢
1343120	1344680	也可以啊
1344680	1346080	那满扎了啊
1346080	1349720	就是要准备两个梁陶啊
1349720	1351400	这个满扎了啊
1351400	1354800	一个叫做塑朽的啊
1354800	1355480	满扎了
1355480	1358200	这个就是放在这个公桌啊
1358200	1359040	放在公桌上
1359040	1361240	平时都是不懂的啊
1361240	1364000	就是到这个最后啊
1364000	1365320	整个的这个满扎了
1365320	1366680	朽完啊
1366680	1367520	之间啊
1367520	1368760	都是不懂的啊
1368760	1371400	就是放在这个公桌上啊
1371400	1371920	然后呢
1371960	1373720	这个满扎了放在公桌上
1373720	1375640	就是用来观想的啊
1375640	1376920	用来观想的
1376920	1379600	这个叫做所修的啊
1379600	1382360	所修满扎了啊
1382360	1383240	修什么呢
1383240	1385560	我们就修本尊啊
1385560	1387280	修这个无方佛呀
1387280	1390920	我们不就是要得到这个无方佛的这个国为吗
1390920	1392400	无方佛啊
1392400	1394640	或者是我们在这个诡异啊
1394640	1395960	当中讲的啊
1395960	1399440	这个佛这个佛法神啊
1399440	1400480	也可以
1400480	1403160	就是一个满扎了啊
1403160	1405360	我们就是用来观想的啊
1405360	1406520	用来观想的啊
1406520	1409240	这个就叫做所修啊
1409240	1410120	满扎了
1410120	1411720	这是第一个
1411720	1413400	然后第二个满扎了呢
1413400	1415680	是就是所供啊
1415680	1416320	满扎了
1416320	1417280	这是公品啊
1417280	1418280	用来供的
1418280	1421000	用来供养的这个满扎了啊
1421000	1422600	有两种啊
1422600	1424680	要准备两桃啊
1424680	1425880	这个满扎了
1427560	1428840	如果没有两桃啊
1428880	1431160	如果没有两桃的话呢
1431160	1433440	那这个我们就只啊
1433440	1435760	只有这个供满扎
1435760	1438560	只有公平的所供的满扎了啊
1438560	1439920	就可以了
1439920	1442640	那前面的这个所修的满扎了
1442640	1443840	如果没有啊
1443840	1446760	那我们可以把这个规矣经啊
1446760	1450080	还有就是无方佛的这个坦卡啊
1450080	1452920	无方佛的坦卡佛像啊
1452920	1454800	可以观想啊
1454800	1456880	这个无方佛啊
1456880	1459760	或者是规矣的这个规矣经啊
1459760	1460600	这样就可以
1460600	1461960	如果是没有啊
1461960	1464640	那有就要准备两桃啊
1464640	1466920	这个是我们第一个要准备的
1469880	1471520	然后呢
1471520	1472960	第二个是什么呢
1472960	1475240	第二个就是这个满扎了啊
1475240	1476560	这个满扎了
1476560	1479720	里面的供的这个公平啊
1479720	1482160	供的这个公平呢
1482160	1483320	这个第二个啊
1483320	1485360	这个我们要准备啊
1485360	1487160	这个要准备好
1487160	1489680	那这个供这个满扎了
1489680	1491280	供这个满扎了的时候呢
1491280	1492360	我们啊
1492360	1495680	这个里面这个大月门的潜心啊
1495680	1497520	大月门的潜心啊
1497520	1498840	里面呢
1498840	1500680	讲得很清楚了啊
1500680	1503840	他是有上中下啊
1503840	1505480	上等的啊
1505480	1506440	下等的
1506440	1507960	或者是中等的啊
1507960	1510440	有这么这个三种啊
1510440	1512160	不同的这个公平
1512160	1515080	上中下三种不同的
1515080	1516520	这个公平啊
1516520	1518120	都是可以的
1518120	1520440	那这个上等的啊
1520440	1522600	最好的上等的啊
1522600	1524400	那就是用啊
1524400	1525560	比如说啊
1525560	1528040	这个三胡马脑
1528040	1529440	枕竹啊
1529440	1532120	这个黄金白银等等啊
1532120	1533880	就是金银珠宝啊
1533880	1535720	那这个就是啊
1535720	1538360	最好比如说像这样子的这个啊
1538360	1540880	这些水晶啊
1540880	1542120	水晶室啊
1542120	1542600	然后呢
1542600	1543520	一面呢
1543520	1544720	就放一点啊
1544720	1547960	其他的这个金银珠宝之类的啊
1547960	1548640	也是可以
1548640	1549360	但是不可能
1549360	1550760	全部都是用金银珠宝
1550760	1551840	这不可能的啊
1551840	1552640	但是呢
1552640	1553200	就是啊
1553200	1554720	象征性的啊
1554720	1557480	这个因为这跟我们跟平时不一样
1557480	1558320	这个时候呢
1558320	1560440	我们秀这个满扎楼呢
1560440	1563640	就是为了积累资粮啊
1563640	1564960	那么为了积累资粮
1564960	1567000	要积累资粮的话呢
1567000	1569720	这这些这个公平啊
1569720	1571160	那这些都方便了
1571160	1572640	尽量的啊
1572640	1574880	尽量的要做得好一点啊
1574880	1577080	尽量的我们就是买啊
1577080	1578400	这个比较啊
1578400	1582200	这个好一点的这个公平啊
1582200	1582960	那这样子的话
1582960	1584080	就是啊
1584080	1585640	积累资粮方面啊
1585640	1587160	就就就不一样
1587160	1588360	有这个功德
1589480	1591320	也是非常的也是非常重要
1591320	1593280	这个我们也平时也高度重视啊
1593280	1595960	平时比如说我们啊
1595960	1598600	修这个其他的法的时候呢
1598600	1601200	我们主要是修自己的性啊
1601200	1602920	在物质上面呢
1602920	1605160	没有太多的这个要求啊
1605160	1606800	怎么样都可以
1606800	1609200	但是这个满扎了呢
1609200	1610520	就是有点不一样啊
1610520	1611440	满扎了呢
1611440	1613240	就是物质上面呢
1613240	1615880	也有一些这个要求啊
1615880	1617760	当然这个精神上啊
1617760	1619800	我们修这个满扎了的时候呢
1619800	1623000	要要要做到啊三精啊
1623000	1624800	就是三个清精啊
1624800	1626200	三个清精
1626200	1628200	那三个清精是什么呢
1628200	1629440	第一个啊
1629440	1631000	性清精啊
1631000	1633520	性清精就是法菩提心啊
1633520	1637560	不要有这个其他的失俗的啊
1637560	1638720	这些动机啊
1638720	1639800	我修个满扎了
1639800	1640960	希望就是啊
1640960	1642680	升官发财等等啊
1642680	1645120	就是不要有这样子的这个啊动机
1645120	1646920	就是要最好啊
1646920	1648160	就是法菩提心
1648160	1650200	这就是性清精啊
1650200	1651360	然后呢
1651360	1652320	井啊
1652320	1653920	井就是对劲啊
1653920	1655480	对劲清精
1655480	1658160	对劲清精是我们就是
1658160	1660080	所供养的是
1660080	1660960	我们供养谁
1660960	1663360	就是供养佛菩萨啊
1663360	1664600	不供养啊
1664600	1666600	这些失俗的啊
1666600	1668320	这些鬼啊神啊
1668320	1668960	这些
1668960	1671000	所以就是供养啊
1671000	1673600	上士三宝供养佛菩萨
1673600	1674640	所以呢
1674640	1676480	这个对劲啊
1676480	1677440	井啊
1677440	1679160	清精啊
1679160	1682040	然后第三就是物质清精啊
1682040	1684200	物质清精就是我们的公平啊
1684200	1684960	所以呢
1684960	1686080	这个时候啊
1686080	1687560	对物质方面呢
1687560	1691200	也有这也有一些这个要求
1691200	1693120	所以我们首先第一个啊
1693120	1693720	第一个呢
1693720	1696680	我们这个啊
1696680	1698560	刚才我们讲的啊
1698560	1699520	首先第一个呢
1699520	1700920	这个物质方面呢
1700920	1702840	第一个是金银珠宝啊
1702840	1704560	金银珠宝啊
1704560	1705280	然后呢
1705280	1706760	有什么样的这个啊
1706760	1707840	比较珍贵的啊
1707840	1709640	反正就是这些比较珍贵的
1709640	1712400	这些都是都是好的啊
1712400	1713160	都是很好
1713160	1713600	然后呢
1713600	1715360	我们比如说其他的
1715400	1718160	比如说这些水晶石当中呢
1718160	1719720	也就用一些啊
1719720	1721640	这个珠宝啊
1721640	1722880	珠宝珍贵的珠宝
1722880	1725000	这个也是积累这个福宝
1725000	1725440	所以呢
1725440	1727360	这个最好是啊
1727360	1729880	用的稍微好一点啊
1729880	1731600	然后这是最好的啊
1731600	1732520	上等的
1732520	1734240	然后中等的呢
1734240	1737280	中等的就是用一些药材啊
1737280	1739680	药材药材当中呢
1739680	1740800	比如说啊
1740800	1743680	这个盒子啊
1743720	1745840	就是一种一种中药啊
1745840	1747440	中药和藏药
1747440	1750800	他们都用的这个一个叫做盒子啊
1750800	1752600	还有就是这个
1755320	1758160	还有其他的这些中草药啊
1758160	1760400	这些可理可壮的
1760400	1762440	可理壮的这些中草药啊
1762440	1765360	稍微比较珍贵的这些中草药啊
1765360	1767360	中药都是可以的
1767360	1769240	还有就是橄榄啊
1769240	1770440	鱼杆子啊
1770440	1771440	叫做鱼杆子
1771440	1773560	这些都是可以供的啊
1773600	1774400	这些都是
1775960	1776800	第一个呢
1776800	1779200	他也这些都是脂品的啊
1779200	1779680	另外呢
1779680	1781480	他也有香味啊
1781480	1783560	所以也是很清净的啊
1783560	1784760	中等的啊
1784760	1788120	就是用这这这一类的啊
1788120	1790240	这个中药啊
1790240	1791520	可理的这些啊
1793400	1794680	这是第二
1794680	1795160	然后呢
1795160	1796360	第三呢
1796360	1798120	就是粮食啊
1798120	1799480	粮食啊
1799480	1802200	就是这个米啊
1802200	1804400	这些都是可以的
1804400	1806240	只是啊
1806240	1808840	只是这个比较下等的
1808840	1809320	然后呢
1809320	1810680	最差的呢
1810680	1812680	如果是这些都没有啊
1812680	1813800	那么这样子的话
1813800	1817040	比如说河边的这个沙子啊
1818440	1820600	这些都是可以供的
1820600	1821480	因为这些呢
1821480	1824640	如果我们自己的这个心清净啊
1824640	1825640	心清净
1825640	1829040	然后有一定的这种观想的啊
1829040	1830160	能力啊
1830160	1832120	有一定观想的能力
1832120	1833160	那这样子的话呢
1834680	1836160	就是啊
1836160	1838960	沙潭上的这个沙子啊
1838960	1843560	海滩上不是有很很很干净的这个沙子啊
1843560	1846520	那这样子的都都都可以供的啊
1847720	1848680	呃
1848680	1850160	主要自己心清净啊
