start	end	text
567000	568000	自己可以安排
568000	570000	在一段时间当中
570000	572000	就修金刚萨多的
572000	573000	观想
573000	574000	观想
574000	575000	其他的
575000	576000	比如说
576000	577000	吃走
577000	578000	还有
578000	580000	其他的这些常会
580000	582000	可以稍微弯一点
582000	583000	修
583000	584000	这样子也可以
584000	585000	但是如果是
585000	586000	我们没有时间
586000	588000	时间特别急的话
588000	590000	一开始的时候
590000	591000	就修
591000	592000	常会
592000	594000	除了观想以外
594000	596000	其他的四个对峙利
596000	598000	在一座当中修
598000	600000	如果没有时间的话
600000	602000	也可以这样子
602000	604000	但是最好的方法
604000	606000	刚才讲的
606000	608000	就是有时间的话
608000	610000	修一修
610000	611000	观想
611000	614000	它非常的有意义的
614000	616000	然后观想的时候
616000	619000	我们就接着讲
619000	620000	接着
620000	622000	昨天的内容讲
622000	624000	观想的时候
624000	625000	我们把金刚萨多
625000	627000	观想我们的头顶
627000	628000	头顶
630000	632000	我们自己的身体
632000	634000	就不观想其他的
634000	635000	我们不观想
635000	637000	本尊也不观想其他
637000	639000	现在是什么样子
639000	641000	我们就是一个普通的人
641000	644000	我们是一个普通的人
644000	645000	有追
645000	647000	有各种各样的
647000	648000	业长的人
648000	651000	所以我们要向金刚萨多
651000	652000	常会
652000	654000	所以我们暂时
654000	655000	自己
655000	657000	不管想其他的
657000	658000	现在
658000	660000	现在这样子
660000	662000	然后观想的时候
662000	665000	金刚萨多在我们的头顶
665000	667000	就是面朝前面
667000	670000	我们跟前面的规景
670000	672000	是不一样的
672000	673000	规景我们修的时候
673000	674000	莲花上大师
674000	676000	是面朝我们
676000	678000	面朝我们的
678000	681000	但是金刚萨多的时候
681000	683000	就是面朝前面
683000	686000	我们观想在我们的头顶
686000	688000	观想一个莲花
688000	690000	观想莲花
690000	692000	然后莲花上面
692000	694000	在观想舆论
694000	695000	日论
695000	697000	这些大家都知道的
697000	699000	我们不需要去解释
699000	701000	日论与论
701000	703000	在这个上面
703000	705000	就观想
705000	707000	金刚萨多
707000	709000	然后金刚萨多观想的时候
709000	711000	我们昨天也提到了
711000	713000	两个方面
713000	715000	比较
715000	716000	要注意的
716000	718000	就是有两个方面
718000	719000	一个方面
719000	722000	从它的金刚萨多的显象
722000	724000	从它的显象
724000	725000	这个角度来讲
725000	726000	我们平时
726000	727000	佛经里面
727000	729000	平时都是用现象这两个字
729000	730000	那么现象
730000	732000	它的是什么意思呢
732000	734000	平时我们日常生活当中的
734000	735000	这种现象
735000	738000	有很多不同的意思
738000	739000	有点点不一样
739000	740000	那么
740000	741000	佛经里面
741000	743000	我们平时经常讲的
743000	744000	现象是什么呢
744000	746000	就是我们显不去考虑
746000	748000	它的本质是什么
748000	750000	它的外表
750000	751000	它的外表
751000	753000	我们能够看到的
753000	754000	外表
754000	755000	外貌
755000	757000	心识
757000	759000	这个就叫做显象
759000	761000	这个就是显象
761000	762000	然后
762000	763000	现象意外
763000	765000	然后就是它的本质
765000	766000	它的本质
766000	768000	金刚萨多的本质
768000	770000	显不是我们先
770000	772000	观想它的显象
772000	773000	本质是孔心
773000	776000	现在暂时不考虑孔心的
776000	777000	这一部分
777000	780000	那么先看它的
780000	782000	外表
782000	784000	或者是相貌
784000	785000	金刚萨多的相貌
785000	787000	显象就是这样子
787000	789000	这个
789000	792000	现象从显象的角度
792000	794000	去说的话
794000	796000	就尽量
796000	798000	观想得清楚一点
798000	800000	越清楚越好的
800000	802000	佛经里面都有讲
802000	803000	比如说
803000	806000	金刚萨多言求的黑和白
806000	809000	连这些
809000	812000	细节都观想得一清而出
812000	814000	这样子是最理想的
814000	816000	然后就是包括金刚萨多的
816000	818000	我们昨天也讲过了
818000	820000	因为金刚萨多
820000	822000	是宝绳的形式
822000	824000	所以就是
824000	827000	身上有很多丝绸的这些衣服
827000	828000	比如说
828000	830000	释迦牟尼佛
830000	831000	阿弥陀佛
831000	833000	一出家人的花绳的形象
833000	836000	所以他们身上就没有那么多的
836000	839000	收拾金银珠宝的收拾
839000	841000	还有这么多的丝绸的衣服
841000	843000	但是金刚萨多就不一样
843000	844000	是宝绳
844000	848000	包括他的衣服的图问
848000	852000	包括这些收拾
852000	854000	都观想得一清而出
854000	856000	越清楚越好
859000	862000	但是我们昨天也提到了
862000	863000	实在是
863000	865000	不能观想那么清楚的话
865000	867000	我们心里去想
867000	869000	去想也是可以
869000	871000	这也是有功德的
871000	873000	这也不是完全没有勇
873000	875000	这也是有勇的
875000	877000	这是现象
877000	878000	另外一个
878000	880000	我们昨天也讲过了
880000	883000	大家要注意的是什么呢
883000	884000	我们
884000	886000	不管是观想金刚萨多
886000	888000	或者是其他的佛的坛城
888000	890000	任何一个我们所观想的
890000	892000	这些佛的坛城
892000	894000	我们必须要知道
894000	897000	这些我们所观想出来的
897000	899000	这些佛菩萨的
899000	901000	佛的叉徒
901000	903000	或者是佛的坛城
903000	906000	也是跟我们现实当中的
906000	907000	这些物质一样
907000	909000	一定是入梦入幻
909000	911000	入梦入幻
911000	913000	它只不过就是一个现象而已
913000	915000	如果我们要看到
915000	917000	要照到它的本质
917000	919000	去观察的时候
919000	922000	实际上它也就像一个彩虹一样
922000	923000	彩虹
923000	928000	是没有我们的视觉
928000	931000	没有我们的视觉彩虹是不存在的
931000	935000	在外面的客观的物质的
935000	937000	视觉里面彩虹
937000	940000	这个东西是不存在的
940000	943000	正因为有了我们的视觉
943000	945000	然后出现了一个这样子的
945000	948000	七个颜色的东西
948000	952000	实际上它是不存在
952000	953000	我们之前讲过
953000	954000	不仅仅是彩虹
954000	957000	所有的这些彩色的颜色
957000	960000	什么样的颜色都是不存在的
960000	964000	彩虹就更加的就不存在
964000	967000	那么彩虹的本质是什么
967000	969000	彩虹是它是没有本质的
969000	971000	它只有一个现象
971000	973000	只有一个现象它没有本质
973000	976000	我们观想任何一个
976000	978000	佛菩萨的坛城的时候
978000	979000	我们也就是
979000	981000	就这样的观想
981000	983000	我们要把它当作一个
983000	987000	实物 实体的 实有的东西
987000	990000	现实当中的轮回当中
990000	992000	不仅是轮回当中的
992000	998000	内外的这些物质是如幻如萌
998000	1001000	不仅仅是它们是如幻如萌
1001000	1006000	连属于涅槃方面的
1006000	1009000	比如说佛的坛城等等
1009000	1010000	包括佛
1010000	1014000	那么这些都是如幻如萌
1014000	1015000	都是不存在
1015000	1016000	那么不存在
1016000	1018000	大家都不就是一样的不存在
1018000	1020000	为什么我们要选择
1020000	1023000	不选择轮回的这些现象
1023000	1025000	选择佛菩萨的坛城
1025000	1027000	这是什么原因呢
1027000	1029000	它们本质上讲
1029000	1033000	同样的都是徐环的
1033000	1037000	但是它的这种显象方面
1037000	1039000	就是有一点点不一样
1039000	1041000	我们看到的这些
1041000	1044000	是我们的业力的
1044000	1046000	创造出来的世界
1046000	1049000	然后佛菩萨的坛城
1049000	1053000	当我们的这些业力清静了以后
1053000	1055000	才能够看得到
1055000	1057000	但是这些各种各样的
1057000	1059000	清津的不清津的
1059000	1061000	实际上它们的本质
1061000	1062000	它们的源头
1062000	1066000	都是我们的自己的内在的
1067000	1068000	本质
1068000	1070000	也就是我们的本心
1070000	1071000	佛心入来藏
1071000	1074000	都是我们的入来藏的
1074000	1077000	一个翻舌
1077000	1079000	一个投印
1079000	1080000	那么这个投印
1080000	1082000	当我们的入来藏
1082000	1086000	上面有很多的业障的时候
1086000	1088000	然后我们看到的这些
1088000	1090000	是一个不清津的世界
1090000	1092000	然后这些业障
1092000	1095000	稍微少一点的时候
1095000	1098000	然后反舌出来的东西
1098000	1100000	就是比较清静的
1100000	1102000	就是叫做佛的坛城
1102000	1104000	但是它不管怎么样
1104000	1106000	这两个实际上
1106000	1108000	是没有任何的差别的
1108000	1111000	比如说我们修餐厅
1111000	1113000	我们修餐厅的时候
1113000	1116000	还没有真无的人来说
1116000	1118000	还没有真无的人来说
1118000	1121000	我们非常的希望
1121000	1124000	我们的心能够平静下来
1124000	1128000	不要有那么多的念头
1128000	1130000	扎念
1130000	1132000	就是为了这个
1132000	1135000	我们就花很多的时间
1135000	1137000	去修餐厅
1137000	1138000	修餐厅
1138000	1141000	修四餐八厅
1141000	1143000	我们的这个时候
1143000	1147000	我们的想法是什么呢
1147000	1149000	有念头 又扎念
1149000	1151000	是不对的 不是扎念
1151000	1153000	没有扎念的时候
1153000	1156000	是缠钉 又这么一个分别
1156000	1160000	这个分别是什么样的情况下可以有呢
1160000	1163000	就是当我们还没有真无的时候
1163000	1166000	这种选择是对的
1166000	1168000	这种分别是对的
1168000	1170000	平静是缠钉
1170000	1173000	然后呢 三卵
1173000	1175000	各种各样的念头
1175000	1178000	是跟缠钉是对立的
1178000	1181000	所以我们要远离
1182000	1184000	各种各样的扎念
1184000	1187000	尽量的修这个餐厅
1187000	1188000	尽量的平静
1188000	1190000	我们没有真无的时候
1190000	1193000	这种选择是对的
1193000	1196000	但是如果我们真误了
1196000	1197000	真误了以后呢
1197000	1199000	那这两个都是一样的
1199000	1202000	三卵的时候跟这个平静
1202000	1204000	完全是对真无的人来说
1204000	1206000	这两个都是一模一样
1206000	1207000	不需要
1207000	1208000	那个时候呢
1208000	1209000	我们真误了以后
1209000	1210000	我们这个时候
1210000	1211000	就不需要
1211000	1214000	我们刻意的去让它平静下来
1214000	1215000	平静不平静
1215000	1216000	都无所谓
1216000	1217000	都一样的
1217000	1219000	那么我们刚才讲的
1219000	1220000	就是这个意思
1220000	1223000	佛的坍称跟我们的这个世界
1223000	1225000	对我们
1225000	1229000	对我们没有真无的人来说
1229000	1233000	有很大的这个
1233000	1234000	差异
1234000	1235000	所以呢
1235000	1237000	我们要原理
1237000	1239000	这些轮回的东西
1239000	1241000	要尽量的去关心
1241000	1245000	这个佛菩萨的坍称
1245000	1247000	这是我们还没有真无的时候
1247000	1249000	如果我们有一天真无了
1249000	1251000	那么这个清津不清津
1251000	1255000	都是我们的入来藏的一个
1255000	1257000	一个投印
1257000	1260000	就是我们的入来藏的一个投印
1260000	1261000	那么
1261000	1263000	大家都是同样的
1263000	1265000	入来藏的投印的话
1265000	1266000	这个当中
1266000	1270000	我们没有必要去区分
1270000	1272000	去分辨
1272000	1275000	这个都是没有必要的
1275000	1277000	但是我们现在
1277000	1279000	就是目前这个阶段
1279000	1281000	我们有分别
1281000	1282000	有分辨
1282000	1283000	所以我们希望
1283000	1285000	不要有那么多的杂念
1285000	1287000	心能够平静下来
1287000	1289000	然后我们同时也希望
1289000	1292000	我们去秀关乡金刚撒顿
1292000	1294000	关乡轮回当中的
1294000	1296000	六道轮回的终生
1296000	1297000	我们不关乡
1297000	1299000	我们去关乡金刚撒顿
1299000	1301000	关乡佛菩萨的坍称
1301000	1303000	那么这些都是
1303000	1305000	我们还没有真无的时候
1305000	1307000	这样子的选择
1307000	1309000	是对的
1309000	1311000	但是有一天
1311000	1312000	总有一天
1312000	1314000	我们会发现
1314000	1316000	其实这些
1316000	1318000	选择
1318000	1319000	这么多的选择
1319000	1321000	这么多的分辨
1321000	1322000	其实没有必要
1322000	1324000	是不需要的
1324000	1326000	是不存在
1326000	1327000	实际上是不存在
1327000	1329000	但是也不能说不需要
1329000	1330000	我们现在
1330000	1332000	我们
1332000	1335000	从现在的阶段
1335000	1338000	要大到最后的
1338000	1340000	真无的阶段的话
1340000	1342000	就是需要这样子的分别
1342000	1344000	就是需要这样子的选择
1344000	1346000	才可以的
1346000	1348000	所以我们先
1348000	1351000	从本质上面讲
1351000	1352000	本质上面讲
1352000	1354000	无论是佛的坍称
1354000	1357000	跟我们的轮回当中的
1357000	1359000	所有的其他东西
1359000	1360000	都是一样的
1360000	1361000	如环如蒙
1361000	1362000	所以
1362000	1364000	我们昨天也讲过了
1364000	1366000	关乡的时候
1366000	1369000	我们也不要去支着
1369000	1372000	我们自己关乡出来的
1372000	1374000	佛的坍称
1374000	1375000	或者是佛
1375000	1377000	如果我们对
1377000	1380000	佛的坍称和佛有支着的话
1380000	1381000	有支着的话
1381000	1383000	反而就是又变成了
1383000	1386000	另外一种障碍
1386000	1388000	另外一种障碍
1388000	1390000	所以我们对
1390000	1391000	佛的坍称
1391000	1393000	也不能有这样子的
1393000	1394000	这种支着
1394000	1395000	然后对
1395000	1397000	包括我们的入来藏
1397000	1400000	入来藏新的本心
1400000	1403000	对它有支着
1403000	1405000	就是说我们把入来藏
1405000	1406000	佛心
1406000	1407000	新的本心
1407000	1410000	当作一个食物
1410000	1411000	实体
1411000	1413000	真实
1413000	1414000	石油
1414000	1416000	这样子的东西的话
1416000	1419000	那这种支着
1419000	1422000	有是另外一种障碍
1422000	1423000	是另外一种障碍
1423000	1425000	所以我们这些障碍
1425000	1428000	都是不能有的
1428000	1429000	所以我们
1429000	1431000	关乡清纲撒夺的时候
1431000	1433000	两个方面
1433000	1434000	刚才讲了
1434000	1435000	现象的
1435000	1437000	从现象的角度来讲
1437000	1439000	关乡的越清楚越好
1439000	1442000	从它的本质的角度来讲
1442000	1444000	那么必须要知道
1444000	1446000	这也是如幻如猛的
1446000	1447000	好
1447000	1448000	这个就是要关乡一个
1448000	1450000	彩虹一样的
1450000	1453000	这个
1453000	1454000	金刚撒夺
1454000	1455000	这两个是
1455000	1456000	我们关乡的时候
1456000	1458000	都是非常非常重要的
1458000	1459000	除了这个金刚撒夺
1459000	1460000	以外呢
1460000	1461000	其他都是
1461000	1462000	都一样
1462000	1464000	任何一个关乡都是一样
1464000	1465000	好
1465000	1467000	这个就是关乡的
1467000	1470000	一个很重要的
1470000	1472000	两个方面
1472000	1474000	关乡的时候的
1474000	1475000	然后具体的关乡方面
1475000	1476000	我们昨天
1476000	1477000	已经讲过了
1477000	1478000	我们通过这种
1478000	1480000	关乡的方法
1480000	1481000	去关乡
1481000	1482000	然后金刚撒夺
1482000	1484000	关乡好了以后
1484000	1485000	金刚撒夺
1485000	1486000	关乡好了以后
1486000	1487000	我们开始
1487000	1489000	关乡其他的
1489000	1490000	还有一个
1490000	1493000	我们关乡金刚撒夺的时候
1493000	1494000	金刚撒夺
1494000	1495000	我们
1495000	1496000	比如说
1496000	1497000	无家心等
1497000	1499000	这个当中的金刚撒夺
1499000	1500000	它是一个
1500000	1502000	双省的金刚撒夺
1502000	1504000	然后我们
1504000	1506000	双省关乡的时候
1506000	1508000	双省双省的金刚撒夺
1508000	1510000	还是单省的金刚撒夺
1510000	1511000	我们这个
1511000	1513000	大家可以自己
1513000	1514000	选择
1514000	1515000	我们
1515000	1516000	实际上这两个
1516000	1518000	都是可以的
1518000	1520000	因为我们之前
1520000	1522000	也讲过很多次了
1522000	1523000	比如说
1523000	1524000	金刚撒夺
1524000	1526000	佛夫
1526000	1527000	佛夫
1527000	1528000	它就是表示
1528000	1530000	我们刚刚讲的这种
1530000	1532000	现象的部分
1532000	1533000	然后
1533000	1534000	佛母
1534000	1537000	它就是代表
1537000	1540000	空心的方面
1540000	1542000	如果我们
1542000	1543000	因为
1543000	1545000	每一个人的情况不一样
1545000	1546000	不太适合
1546000	1547000	或者是
1547000	1548000	不太喜欢
1548000	1549000	关乡
1549000	1550000	双省
1550000	1551000	理论上
1551000	1552000	是明白了
1552000	1553000	但是
1553000	1554000	实际上
1554000	1555000	秀的时候
1555000	1556000	还是
1556000	1557000	不太想秀
1557000	1559000	双省的想
1559000	1560000	那就没问题了
1560000	1562000	可以秀单省的金刚撒夺的
1562000	1564000	本存
1564000	1565000	金刚撒夺
1565000	1566000	想
1566000	1567000	我们就关乡单省的
1567000	1568000	但是
1568000	1570000	单省的金刚撒夺
1570000	1571000	我们刚刚讲了
1571000	1572000	同样
1572000	1573000	它也是
1573000	1574000	空心
1574000	1575000	然后
1575000	1576000	我们知道它是空心
1576000	1577000	就可以了
1577000	1578000	这个里面
1578000	1579000	金刚撒夺的
1579000	1580000	佛母的意义
1580000	1581000	已经有了
1581000	1582000	佛母
1582000	1583000	就是
1583000	1584000	表达
1584000	1585000	表达
1585000	1586000	空心
1586000	1587000	我们
1587000	1589000	虽然我们秀的
1589000	1591000	关乡的是一个单省的金刚撒夺
1591000	1592000	但是我们知道
1592000	1593000	单省的金刚撒夺
1593000	1595000	也是力不开
1595000	1596000	空心
1596000	1597000	这样子
1597000	1598000	虽然没有
1598000	1599000	这个献想
1599000	1600000	没有
1600000	1601000	心事
1601000	1602000	心事上
1602000	1603000	它是一个
1603000	1604000	金刚撒夺
1604000	1605000	但是我们知道
1605000	1606000	它就是空心
1606000	1607000	这样子
1607000	1608000	空心
1608000	1609000	不就是
1609000	1610000	佛母
1610000	1612000	不是说
1612000	1613000	表达的
1613000	1615000	真实的意义吗
1615000	1617000	真实的意义
1617000	1618000	有了
1618000	1619000	知道了
1619000	1620000	明白了
1620000	1621000	心事
1621000	1622000	没有
1622000	1623000	没关系的
1623000	1624000	我们
1624000	1625000	大家
1625000	1627000	自己
1627000	1628000	可以决定
1628000	1629000	关乡
1629000	1630000	哪一种金刚撒夺
1630000	1632000	都可以的
1632000	1633000	好
1633000	1634000	这个是
1634000	1635000	我们第一个
1635000	1637000	金刚撒夺时候的
1637000	1638000	一个非常重要的
1638000	1640000	一个环节
1640000	1641000	然后
1641000	1642000	接下来
1642000	1643000	另外一个
1643000	1645000	是非常重要的
1645000	1646000	是什么呢
1646000	1648000	比较复杂的
1648000	1649000	我们修
1649000	1650000	金刚撒夺的
1650000	1651000	心间的
1651000	1653000	舆论
1653000	1654000	上面的
1654000	1656000	百字名
1656000	1657000	百字名
1657000	1658000	100个字
1658000	1660000	这个关乡
1660000	1661000	有一点点
1661000	1662000	不知道
1662000	1664000	因为这100个字
1664000	1665000	这100个字
1665000	1667000	我们关乡
1667000	1668000	反文的
1668000	1669000	这个字
1669000	1670000	也可以
1670000	1671000	但是这个
1671000	1672000	反文的字
1672000	1673000	我们
1673000	1675000	也不是很熟悉
1675000	1676000	然后
1676000	1677000	关乡
1677000	1678000	关乡
1678000	1679000	这个藏文的字
1679000	1680000	也可以
1680000	1681000	但是这藏文的
1681000	1682000	100个字
1682000	1683000	我们很多人
1683000	1685000	也不是很熟悉
1685000	1686000	所以这两个
1686000	1687000	都是有一点点问题
1687000	1688000	那
1688000	1689000	就是为了
1689000	1690000	解决这个问题
1690000	1691000	这个三底的
1691000	1692000	这个
1692000	1693000	这个
1693000	1694000	这个
1694000	1696000	这个舟论
1696000	1697000	舟论
1697000	1698000	大家可以看
1698000	1699000	可以看
1699000	1700000	这个三底的
1700000	1702000	这个舟论
1702000	1703000	那我们
1703000	1704000	关乡的时候
1704000	1706000	关乡的时候
1706000	1707000	我们
1707000	1708000	就是这个
1708000	1709000	舆论
1709000	1710000	金刚撒夺
1710000	1712000	金刚撒夺的心间
1712000	1713000	金刚撒夺心间
1713000	1715000	我们在关乡一个
1715000	1717000	很小很小很小的
1717000	1718000	舆论
1718000	1719000	刚才我们讲了
1719000	1721000	我们头顶有
1721000	1722000	莲花
1722000	1724000	莲花上面有舆论
1724000	1725000	在舆论上面
1725000	1727000	关乡金刚撒夺
1727000	1728000	然后
1728000	1729000	现在
1729000	1731000	我们在金刚撒夺的心间
1731000	1732000	有关乡一个
1732000	1733000	一个舆论
1733000	1734000	这样子
1734000	1735000	然后
1735000	1736000	关乡的时候
1736000	1737000	还有这个中间
1737000	1738000	这个
1738000	1739000	一个步骤
1739000	1741000	我们关乡金刚撒夺的时候
1741000	1742000	这个密法里面
1742000	1743000	有很多
1743000	1744000	不同的
1744000	1745000	这个关乡的
1745000	1746000	这个方法
1746000	1747000	这个步骤是有很多
1747000	1748000	不同的步骤
1748000	1749000	这步骤是什么样的
1749000	1750000	不同的
1750000	1752000	比如说有些关乡
1752000	1753000	关乡的时候
1753000	1754000	就直接一下子
1754000	1756000	就关乡
1756000	1758000	金刚撒夺他本身
1758000	1761000	一下子就关乡金刚撒夺
1761000	1764000	然后有些关乡的方法
1764000	1766000	先不是关乡金刚撒夺
1766000	1769000	先关乡金刚撒夺的中子者
1769000	1771000	就用这个撒夺
1771000	1772000	轰的轰子
1772000	1774000	先关乡轰子
1774000	1776000	然后
1776000	1780000	轰子在珠剑珠剑的嘴后
1780000	1784000	就变成金刚撒夺
1784000	1786000	然后这个轰子
1786000	1788000	轰子最后变成金刚撒夺
1788000	1789000	这个中间
1789000	1791000	还有一些环节
1791000	1793000	比如说这个中子
1793000	1796000	先是一个中子的肘
1796000	1797000	然后这个中子
1797000	1800000	变成了金刚撒夺的手里面的
