start	end	text
1405000	1412000	生命是很珍贵,每一分每一秒都是非常非常的珍贵,
1413000	1416000	然后就人生确实很不容易,
1416000	1421000	有这样的变化,有一定的变化的话,
1421000	1427000	这个就是我们作为休人生难得的表准,
1427000	1432000	如果之前之后都没有任何的变化的话,
1432000	1436000	我们虽然是休了四五个月了,
1437000	1445000	但是就是他的小履上,
1445000	1449000	就是效率不高,没有什么结果,
1449000	1454000	只有休心的山根有幅保的,
1454000	1463000	人生难得我们休一一秒钟,
1463000	1467000	都有很大的幅保,只是有幅保,
1467000	1469000	而以实际上没有效果。
1469000	1473000	那这样子的话,怎么办呢?就是要重心休,
1473000	1479000	重心休,就是以后要向办法再再休,重心休。
1479000	1482000	如果有比较明显的变化的话,
1482000	1489000	我们可以算是一个初步的经部,
1489000	1492000	作为一个初步的成果,
1492000	1496000	作为一个我们的暂时的表准,
1496000	1499000	在这个基础上我们可以进一步的休。
1500000	1503000	那么下一个修法,
1503000	1506000	就是人生的生命无常,
1506000	1511000	生命无常有很多种不同的修行的方法,
1511000	1516000	阿迪夏遵旨的发脉当中,
1516000	1522000	有很多很多不同的思维的方式,
1522000	1528000	然后藏床佛教的每一个教牌里面都在这样,
1528000	1531000	首名无常,
1531000	1534000	就像中卡巴大使的,
1534000	1537000	普提到刺敌广轮当中,
1537000	1542000	非常的清楚,非常的光,
1542000	1547000	然后尼马巴的武功广尊质,
1547000	1551000	大圆满,心心休息,
1551000	1554000	还有普先生是宴脚,
1554000	1557000	这些里面这样的非常非常的清楚,
1557000	1559000	也这样的很多很全面的,
1561000	1567000	但是这些都是大同效益,
1567000	1572000	基本本质上都是一样的,
1572000	1574000	这些修法基本上都是一样的,
1574000	1576000	有些社会有一点不一样,
1576000	1578000	思维的方法有点不一样,
1578000	1580000	但是实际上都是一样的,
1580000	1585000	那我们这次根据大圆满的前行,
1585000	1587000	普先生是宴脚,
1587000	1592000	根据当中讲得去思考。
1592000	1596000	那么具体的思考的方式,
1597000	1603000	这本书里面就是从其各不同的方面去思维,
1603000	1605000	有其各。
1607000	1613000	第一个是比较宫馆的去了解武厂,
1613000	1617000	去干收武厂宫馆的,
1617000	1621000	也就是说外在的时机,
1621000	1623000	比如说我们的地球,
1624000	1626000	太阳习,
1626000	1629000	还有就是这个鱼种,
1629000	1632000	银河系鱼种,
1632000	1635000	这样子的万事万物的教读,
1635000	1639000	去了解武厂。
1639000	1641000	其实实际上我们要,
1641000	1645000	最后我们要知道的是我们自己的生命,
1645000	1648000	是我们自己的人生,
1648000	1651000	或者是我们的生命在边华,
1651000	1652000	在武厂,
1652000	1655000	最后就是要落实到这个问题上,
1655000	1661000	但是要全方为的了解武厂,
1661000	1663000	不仅仅是我们的人生,
1663000	1666000	不仅仅是我们的生命,
1666000	1669000	万事万物都在边华,
1669000	1671000	首先要知道这个道理,
1671000	1674000	所以第一个思维的方式,
1674000	1681000	是让我们去了解这个玉州它的变化,
1681000	1684000	当然玉州的变化,
1684000	1686000	佛教里面讲的,
1686000	1688000	现代,天文,
1688000	1690000	科学讲的,
1690000	1693000	这些地方都有很多不同的地方,
1693000	1697000	我们永那一个都可以的,
1697000	1699000	大致上讲,
1699000	1702000	比如说我们用现代科学讲的这种方法,
1702000	1704000	去思考,
1704000	1706000	去了解这个玉州的变化,
1706000	1708000	地球的变化,
1708000	1710000	地球都过去的变化,
1710000	1712000	地球都未来的变化,
1712000	1714000	这样子的话,
1714000	1721000	可能我们大部分的人可能是比较容易接受,
1721000	1724000	用科学的方法去思考,
1724000	1729000	就像天文学讲的那样子去思考,
1729000	1730000	我们的过去,
1730000	1732000	这个我们的地球是什么样子,
1732000	1734000	现在是什么样子,
1734000	1736000	大家基本上清楚,
1736000	1738000	然后它未来又会是什么样子,
1738000	1740000	这样去了解,
1740000	1742000	然后这个玉州是什么样子,
1742000	1746000	然后从这个红管的角度去了解,
1746000	1748000	了解了以后,
1748000	1749000	我们就知道,
1749000	1752000	不仅仅是我们的人生,
1752000	1755000	不仅仅是某一个东西,
1755000	1758000	而且万物都在变化,
1758000	1762000	有一句话说得非常的好,
1762000	1766000	就是说我们的万物当中,
1766000	1770000	唯一的不变的是失物质的变化,
1770000	1772000	这句话说得是非常对的,
1772000	1774000	唯一的不变的是什么,
1774000	1777000	唯一的不变的就是变化,
1777000	1780000	变化它永远都不会变的,
1780000	1782000	永远都不会停止,
1782000	1784000	它永远都会变的,
1785000	1787000	其实这个说得是非常好的,
1787000	1790000	这个就是万事万物都是这样子,
1790000	1791000	那这样子以后,
1791000	1793000	我们怎么去思考呢,
1793000	1796000	第一个佛教里面讲,
1796000	1798000	成主坏空,
1798000	1800000	成主坏空,
1800000	1801000	成主坏空,
1801000	1803000	国区很多很多很多很多,
1803000	1805000	很多年一千,
1805000	1806000	一千,
1806000	1808000	我像在佛教里面没有,
1808000	1811000	没有讲一个具体的很缺切的薬子,
1812000	1815000	一个很遥远很遥远的时候,
1817000	1819000	这个空间,
1819000	1822000	空间是没有地球的,
1822000	1824000	没有太阳的,
1824000	1826000	没有这些天体,
1826000	1829000	三千大千世界当中,
1829000	1832000	还没有新称任何一个这个天体,
1832000	1835000	都不存在的,
1835000	1839000	那这个时候就是一个一片这个徐空,
1839000	1842000	除了徐空以外没有任何的东西,
1842000	1846000	但是小成佛教的这个巨蛇轮,
1846000	1849000	当中讲得非常的清楚,
1849000	1852000	这个时候虽然是没有,
1852000	1856000	这个徐空当中虽然是没有一个很明显的物质,
1856000	1862000	没有一个我们现在看到的这些这些东西这些天体,
1862000	1866000	但是这个时候这个徐空当中,
1866000	1870000	就是重满了,重满了能量,
1870000	1871000	或者是例子,
1871000	1875000	最小最小我们的眼睛看不见的,
1875000	1877000	我们的感官,
1877000	1883000	干手不倒的这些最无知的最基本的单位,
1883000	1885000	例子这样子的,
1885000	1888000	用佛教的话来讲这个叫做微臣,
1888000	1893000	很稀微很稀微的例子,
1894000	1897000	这个是在这个余洲当中是重满了,
1897000	1899000	这些东西的,
1899000	1903000	然后在一定的客观的条件下,
1903000	1911000	它就是慢慢地变成了我们现在能够看得到的这种无知,
1911000	1916000	这个时候古老的外刀,
1916000	1920000	这样造物主,
1920000	1927000	把这些例子让它变成一个星球,
1927000	1929000	变成了一个星球,
1929000	1932000	变成了我们的地球,
1932000	1936000	还有我们看到的各种各样的天体,
1936000	1942000	佛教不认为造物主把变成一个星球,
1942000	1946000	佛教就将原期,
1946000	1948000	就是跟自然科学讲的一样,
1948000	1952000	原期在一定的客观的条件下,
1952000	1957000	这些能量最后变成了一个物质,
1957000	1959000	变成了一个离字,
1959000	1961000	然后更多的离字价在一起,
1961000	1966000	最后最后就是变成了我们今天看到的这些无知,
1966000	1968000	这些天体,
1968000	1971000	但是这些都不存在之前,
1971000	1976000	就是一片徐空一片太空,
1976000	1978000	这叫做孔,
1978000	1980000	趁住坏空的孔,
1980000	1986000	成在这个客观的条件都成熟的情况下,
1986000	1992000	然后它这些能量慢慢地变成了这些西位的物质,
1992000	1994000	能量也是一个物质,
1994000	1997000	这些最西位最西位的物质,
1997000	2000000	然后居在一起,
2000000	2001000	居在一起,
2001000	2003000	然后组合,
2003000	2005000	最后就是构成了一个,
2005000	2009000	我们能够看到的这个物质星球,
2009000	2011000	这个叫做成,
2011000	2015000	然后住,住就是我们现在的这个时候,
2015000	2017000	地球来讲现在的这个时候,
2017000	2020000	这也有一个很长很长的时间,
2020000	2022000	然后最后呢,
2022000	2023000	成住,
2023000	2025000	最后就是坏,
2025000	2027000	坏就是它的毁灭,
2027000	2029000	它的毁灭,
2029000	2034000	佛教就讲我们的这个地球,
2034000	2036000	最后,
2036000	2038000	最后佛教也就讲,
2038000	2040000	最后这个台阳,
2040000	2042000	台阳的能量,
2042000	2043000	这个热量,
2043000	2045000	越来越大,越来越大,
2045000	2049000	最后就把这个地球也会毁掉,
2049000	2051000	地球也会毁掉,
2051000	2053000	慢慢就变成,
2053000	2055000	慢慢就变成这个,
2055000	2057000	变成成为一个,
2057000	2060000	不适合居住人类,
2060000	2063000	不适合居住生命的一个,
2063000	2066000	一个一个搞文的星球,
2066000	2067000	然后最后呢,
2067000	2069000	它就会毁掉,
2069000	2071000	那毁掉了以后,
2071000	2073000	有最后还是毁掉,
2073000	2075000	前面的这个孔的阶段,
2075000	2079000	整个的这个星球都不存在了以后,
2079000	2082000	然后中间就有很长时间,
2082000	2085000	很长时间就是空没有任何的星球,
2085000	2087000	一个这样子的时候,
2087000	2088000	只有能量,
2088000	2090000	只有细微的物质,
2090000	2094000	没有这些我们能看到的这些物质,
2094000	2098000	然后又过了成千上万年以后,
2098000	2101000	又在这个客观的条件,
2101000	2103000	具备的情况下,
2103000	2105000	又把这些能量变成,
2105000	2107000	最后又变成一个,
2108000	2111000	物质,最后这些物质,
2111000	2112000	越来越多以后,
2112000	2114000	又变成一个星球,
2114000	2116000	但是这个就像我们,
2116000	2119000	无力当中讲的物质不灭一样,
2119000	2121000	物质它是存在的,
2121000	2123000	只不过就是它的分三,
2123000	2124000	绝合,
2124000	2126000	绝在一起的时候,
2126000	2129000	就变成了一个星球,
2129000	2130000	分散了以后,
2130000	2133000	它就变成了一个能量,
2133000	2135000	这个能量是在这个,
2135000	2137000	这个徐空当中,
2137000	2139000	它就在徐空当中,
2139000	2141000	密码在徐空当中,
2141000	2142000	但是人看不见,
2142000	2145000	人看起来就像一个徐空眼,
2145000	2147000	这个叫做佛教这样的,
2147000	2149000	成主坏空,
2149000	2152000	这个世界就是这样子,
2152000	2154000	就像怀怨金当中讲,
2154000	2156000	这个三千大千世界,
2156000	2157000	这个台空外,
2157000	2161000	台空当中有成千上万的余众,
2161000	2163000	成千上万的余众,
2163000	2166000	有些余众正在,
2166000	2169000	正在这个心场,
2169000	2171000	有些正在这个,
2171000	2173000	现在存在,
2173000	2175000	有些正在灰灭,
2175000	2179000	有些是已经灰灭的徐空,
2179000	2181000	就是有各种各样的实际,
2181000	2184000	这个世界就在这样子变化,
2184000	2186000	任何一个,
2186000	2189000	任何一个余众当中的,
2189000	2192000	任何一个它的成愿,
2192000	2194000	都在变化,
2194000	2196000	这是佛教讲的,
2196000	2197000	首先,
2197000	2200000	接下来去思考,
2200000	2202000	这些问题,
2202000	2205000	比如说像我们的现在的,
2205000	2207000	像台阳,
2207000	2210000	就是我们的地球,
2210000	2212000	这样子的无知,
2212000	2214000	巨大的甜体,
2214000	2215000	无知,
2215000	2217000	总有一天,
2217000	2220000	它也会走向灰灭,
2220000	2222000	最后以后,
2222000	2224000	它也变成了能量,
2224000	2226000	变成了这个例子,
2226000	2228000	它自己不存在,
2230000	2232000	那台阳,
2232000	2234000	地球这样子的这个,
2234000	2236000	巨大的无知,
2236000	2238000	最后都变成了,
2238000	2240000	在这个徐空当中,
2240000	2242000	小史的话,
2242000	2244000	那么我们一个人,
2244000	2246000	是非常非常妙小的,
2246000	2248000	一个人的生命,
2248000	2250000	都是非常的妙小,
2250000	2252000	非常非常妙小,
2252000	2254000	那么,
2254000	2256000	像台阳,
2256000	2258000	宇宙,
2258000	2260000	台阳系里面的所有的成愿,
2260000	2262000	我这是我们,
2262000	2264000	就像在高原上,
2264000	2266000	晚上一看,
2266000	2268000	天气比较清的时候,
2268000	2270000	一看这么多的心心,
2270000	2272000	无数的心心,
2272000	2274000	心空当中,
2274000	2276000	看到的无数的心心,
2276000	2278000	这些都会毁灭,
2278000	2280000	这些都会不存在的,
2280000	2282000	有这么一天,
2282000	2284000	那么,
2284000	2286000	这些都有这么大的变化的话,
2286000	2288000	那么我们这么妙小的一个人,
2288000	2290000	怎么可能没有变化呢,
2290000	2294000	怎么可能是不变呢,
2294000	2296000	要去这么去思维,
2296000	2300000	但是我们没有说我们不变,
2300000	2302000	比如说我们问,
2302000	2304000	今天问猫一个人,
2304000	2306000	任何一个人,
2306000	2308000	大家都会说我们在别,
2308000	2310000	我们总有一天也会死亡,
2310000	2312000	大家都这么说,
2312000	2314000	但是这是理论上,
2314000	2316000	大家这么认为,
2316000	2318000	理论上这么认为,
2318000	2322000	但是实际上我们不这么认为的,
2322000	2324000	实际上我们就是
2324000	2326000	365天,
2326000	2328000	每一天我们都在觉得,
2328000	2330000	今天我不会死的,
2330000	2332000	我们每天都这么说,
2332000	2334000	这么认为,
2334000	2336000	但是理论上我们会说,
2336000	2338000	这个365天当中,
2338000	2340000	任何一天我都有可能死亡的,
2340000	2344000	理论上我们会这么认为,
2344000	2346000	365天当中的,
2346000	2350000	每一天都有可能死亡,
2350000	2352000	这是理论,
2352000	2356000	但是实际上这个365天,
2356000	2358000	我们每一天都会觉得,
2358000	2360000	我今天不会死的,
2360000	2364000	这个理论跟这个时机,
2364000	2366000	就是有这么大的军力,
2366000	2368000	这个军力我们怎么样,
2368000	2370000	这个军力说笑,
2370000	2372000	就是需要修,
2372000	2374000	需要去修收明物厂,
2374000	2378000	理论上我们这些都已经知道了,
2378000	2380000	大家都知道了,
2380000	2382000	没有一个人不知道,
2382000	2384000	我总有一天死亡,
2384000	2386000	所有人都知道的,
2386000	2388000	但是我们为什么还要修呢,
2388000	2390000	明明知道了,
2390000	2392000	这个大家都知道了,
2392000	2394000	已经接受了这个观点,
2394000	2396000	我们为什么还要修呢,
2396000	2398000	就是这个原因,
2398000	2400000	我们刚刚讲的,
2402000	2406000	一个人如果活到80岁,
2406000	2410000	每一年都有12个月,
2410000	2416000	然后每一年都有365天,
2416000	2420000	那么这365天当中,
2420000	2422000	我们理论上让我们去说,
2422000	2424000	我们一定会说,
2424000	2428000	一个人活到80岁,
2428000	2432000	每一年都有365天,
2432000	2434000	每一天都有可能,
2434000	2436000	这个人有可能死亡,
2436000	2438000	我们理论上我们一定会这么说,
2438000	2440000	我们不可能说,
2440000	2442000	这个某一天是他绝对不会死的,
2442000	2444000	没有这样子的理由,
2444000	2448000	所以我们理论上我们一定会说,
2448000	2450000	任何一天他都有可能死,
2450000	2452000	但是我们自己会这么,
2452000	2454000	实际上我们自己会,
2454000	2456000	怎么认为吗,
2456000	2458000	根本不是,
2458000	2460000	实际上我们每一天,
2460000	2462000	每天造成我们
2462000	2464000	区创增太严谨的时候,
2464000	2466000	就是已经默认了,
2466000	2468000	今天我是绝对不会死的,
2468000	2472000	所以我今天要做很多时期,
2472000	2476000	要安排很多时期等等,
2476000	2478000	所以我们的理论,
2478000	2482000	跟这个时机的我们的想法是某顿的,
2482000	2486000	但是我们没有发现这个问题,
2486000	2488000	然后某顿了,
2488000	2490000	这两个某顿了以后,
2490000	2492000	实际上给我们导致了一些
2492000	2494000	什么样的问题,
2494000	2496000	我们也没有去思考这些问题,
2496000	2498000	所以现在,
2499000	2503000	我们就是要通过这个无常的修法,
2503000	2505000	来警告自己,
2505000	2507000	警告我们自己,
2507000	2510000	每一天都有可能的,
2512000	2515000	然后理论上我们知道,
2515000	2517000	不仅仅是这一点,
2517000	2519000	然后每一天我们真正的
2519000	2521000	在生活当中,
2521000	2523000	让我们感觉到,
2523000	2526000	今天我真的有可能死亡,
2526000	2528000	要用这样子的感受,
2528000	2529000	这样子以后,
2529000	2533000	我们才懂得珍惜自己的生命,
2533000	2537000	珍惜我们当下的一切的机会,
2537000	2539000	才能够去,
2539000	2542000	才能够懂的珍惜,
2542000	2544000	否则的话,
2544000	2546000	我们永远都是理论上,
2546000	2550000	每一个人都会说很多很多很多的道理,
2550000	2553000	但是这些道理根本就没有用,
2554000	2557000	实际上我们类型当种,
2557000	2559000	类型深处,
2559000	2563000	我们自己否定了这个理论,
2563000	2566000	我们一定会觉得我今天不会死的,
